+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
,,,,,,,Did not play,V.  Baker,,,,,,,"March 22, 2005",250322010,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"March 22, 2005",250322010,0,Rockets,PF
--,0-0,1,0,8,3-7,1-2,24,C.  Weatherspoon,3,2,7,11,0,1,"March 25, 2005",250325003,1,Rockets,PF
--,0-0,0,1,6,5-13,2-3,24,Y.  Ming,1,4,12,7,0,3,"March 25, 2005",250325003,1,Rockets,C
--,1-4,11,1,2,7-14,4-4,38,B.  Sura,2,1,19,4,1,4,"March 25, 2005",250325003,1,Rockets,PG
--,2-5,2,0,2,3-11,7-8,37,D.  Wesley,2,2,15,4,2,1,"March 25, 2005",250325003,1,Rockets,SG
--,0-0,1,0,0,0-1,0-0,3,T.  McGrady,0,0,0,0,0,0,"March 25, 2005",250325003,1,Rockets,SG
--,0-2,1,0,7,4-6,2-3,26,S.  Padgett,4,3,10,11,0,0,"March 25, 2005",250325003,0,Rockets,PF
--,0-0,0,0,0,0-0,0-0,1,T.  Braggs,0,0,0,0,0,0,"March 25, 2005",250325003,0,Rockets,PF
--,0-0,0,0,3,3-3,0-0,21,R.  Bowen,1,2,6,4,0,0,"March 25, 2005",250325003,0,Rockets,SF
--,0-0,0,2,7,1-3,2-2,21,D.  Mutombo,1,3,4,8,1,2,"March 25, 2005",250325003,0,Rockets,C
--,0-5,1,1,4,3-13,0-0,21,M.  James,0,3,6,4,0,0,"March 25, 2005",250325003,0,Rockets,PG
--,0-4,0,0,1,1-11,0-0,24,J.  Barry,0,2,2,1,0,0,"March 25, 2005",250325003,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"March 25, 2005",250325003,0,Rockets,PF
--,0-0,0,1,7,4-12,0-1,31,P.J. ,3,0,8,10,0,1,"March 25, 2005",250325003,1,Hornets,PF
--,0-0,3,0,2,6-15,5-5,33,L.  Nailon,2,2,17,4,1,2,"March 25, 2005",250325003,1,Hornets,SF
--,0-0,1,2,5,3-8,1-3,27,J.  Magloire,2,4,7,7,0,3,"March 25, 2005",250325003,1,Hornets,C
--,0-2,6,0,4,2-12,1-3,39,D.  Dickau,0,5,5,4,0,3,"March 25, 2005",250325003,1,Hornets,PG
--,0-2,4,0,4,5-8,1-2,32,J.  Smith,1,3,11,5,1,5,"March 25, 2005",250325003,1,Hornets,SG
--,0-0,0,0,0,0-0,0-0,1,J.  Vroman,0,1,0,0,0,0,"March 25, 2005",250325003,0,Hornets,PF
--,0-0,0,1,3,2-4,5-7,16,D.  West,1,2,9,4,1,0,"March 25, 2005",250325003,0,Hornets,PF
--,0-2,1,2,6,4-7,1-2,21,C.  Andersen,3,2,9,9,1,1,"March 25, 2005",250325003,0,Hornets,PF
--,0-1,0,0,0,0-3,0-0,8,B.  Nachbar,0,1,0,0,0,1,"March 25, 2005",250325003,0,Hornets,SF
--,0-1,0,0,0,0-3,0-0,7,G.  Lynch,0,2,0,0,0,0,"March 25, 2005",250325003,0,Hornets,SF
--,0-2,4,0,3,1-5,0-0,25,C.  Jacobsen,0,1,2,3,1,0,"March 25, 2005",250325003,0,Hornets,SG
,,,,,,,Did not play,S.  Claxton,,,,,,,"March 25, 2005",250325003,0,Hornets,PG
--,0-0,0,0,2,2-4,0-0,17,C.  Weatherspoon,0,2,4,2,0,0,"March 27, 2005",250327024,1,Rockets,PF
--,0-0,0,1,5,6-14,6-6,31,Y.  Ming,1,2,18,6,0,2,"March 27, 2005",250327024,1,Rockets,C
--,0-0,3,0,7,4-6,0-0,36,B.  Sura,1,5,8,8,0,3,"March 27, 2005",250327024,1,Rockets,PG
--,0-2,3,0,2,1-4,0-0,36,D.  Wesley,0,5,2,2,1,2,"March 27, 2005",250327024,1,Rockets,SG
--,0-2,4,0,6,11-25,4-4,44,T.  McGrady,1,2,26,7,1,5,"March 27, 2005",250327024,1,Rockets,SG
--,0-1,0,1,4,2-4,1-2,28,S.  Padgett,1,3,5,5,1,0,"March 27, 2005",250327024,0,Rockets,PF
--,0-0,0,0,0,0-0,0-0,1,R.  Bowen,0,0,0,0,0,0,"March 27, 2005",250327024,0,Rockets,SF
--,0-0,0,1,4,0-0,0-0,13,D.  Mutombo,0,3,0,4,1,2,"March 27, 2005",250327024,0,Rockets,C
--,1-2,0,0,1,2-7,0-0,17,M.  James,0,0,5,1,0,1,"March 27, 2005",250327024,0,Rockets,PG
--,0-1,3,0,2,1-4,0-0,17,J.  Barry,0,0,2,2,0,1,"March 27, 2005",250327024,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"March 27, 2005",250327024,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"March 27, 2005",250327024,0,Rockets,PF
--,1-4,1,0,2,4-14,3-3,25,R.  Horry,3,0,12,5,1,1,"March 27, 2005",250327024,1,Spurs,PF
--,3-5,3,1,3,3-7,2-2,37,B.  Bowen,1,2,11,4,0,2,"March 27, 2005",250327024,1,Spurs,SF
--,0-0,1,3,5,5-10,0-0,36,R.  Nesterovic,2,4,10,7,2,0,"March 27, 2005",250327024,1,Spurs,C
--,0-1,6,0,6,5-13,1-2,39,T.  Parker,2,2,11,8,0,2,"March 27, 2005",250327024,1,Spurs,PG
--,0-3,4,0,3,5-14,8-9,37,M.  Ginobili,0,2,18,3,5,3,"March 27, 2005",250327024,1,Spurs,SG
--,0-0,1,1,3,0-4,2-2,16,S.  Marks,1,3,2,4,0,0,"March 27, 2005",250327024,0,Spurs,PF
--,0-0,0,0,1,1-3,0-2,12,N.  Mohammed,2,1,2,3,1,0,"March 27, 2005",250327024,0,Spurs,C
--,0-0,1,0,2,0-1,0-0,3,M.  Wilks,0,2,0,2,0,0,"March 27, 2005",250327024,0,Spurs,PG
--,0-2,1,0,1,0-3,0-0,6,B.  Udrih,1,0,0,2,0,0,"March 27, 2005",250327024,0,Spurs,PG
--,3-5,2,0,3,6-11,2-2,29,B.  Barry,1,2,17,4,1,0,"March 27, 2005",250327024,0,Spurs,SG
,,,,,,,Did not play,L.  Johnson,,,,,,,"March 27, 2005",250327024,0,Spurs,PF
,,,,,,,Did not play,T.  Massenburg,,,,,,,"March 27, 2005",250327024,0,Spurs,PF
--,0-0,2,1,2,0-3,2-4,20,C.  Weatherspoon,2,1,2,4,0,0,"March 28, 2005",250328026,1,Rockets,PF
--,0-0,0,3,4,7-11,1-1,29,Y.  Ming,0,3,15,4,0,4,"March 28, 2005",250328026,1,Rockets,C
--,0-0,3,0,1,1-2,1-1,22,B.  Sura,0,1,3,1,0,3,"March 28, 2005",250328026,1,Rockets,PG
--,0-1,2,0,1,4-8,3-4,28,D.  Wesley,0,3,11,1,1,2,"March 28, 2005",250328026,1,Rockets,SG
--,3-6,4,1,6,15-21,11-16,38,T.  McGrady,0,2,44,6,5,0,"March 28, 2005",250328026,1,Rockets,SG
--,0-3,0,0,3,0-4,0-0,21,S.  Padgett,0,0,0,3,0,2,"March 28, 2005",250328026,0,Rockets,PF
--,0-0,0,0,0,0-0,0-0,11,R.  Bowen,0,3,0,0,1,0,"March 28, 2005",250328026,0,Rockets,SF
--,0-0,0,0,3,0-0,1-2,19,D.  Mutombo,2,5,1,5,1,1,"March 28, 2005",250328026,0,Rockets,C
--,0-2,5,0,4,4-10,8-10,26,M.  James,3,1,16,7,1,0,"March 28, 2005",250328026,0,Rockets,PG
--,1-2,1,0,1,3-5,0-0,26,J.  Barry,1,1,7,2,1,0,"March 28, 2005",250328026,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"March 28, 2005",250328026,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"March 28, 2005",250328026,0,Rockets,PF
--,0-0,1,0,8,8-12,2-2,37,M.  Harpring,1,4,18,9,0,1,"March 28, 2005",250328026,1,Jazz,SF
--,0-0,0,0,3,1-3,0-0,14,J.  Collins,0,4,2,3,0,1,"March 28, 2005",250328026,1,Jazz,C
--,0-1,0,0,3,8-12,9-10,37,M.  Okur,3,2,25,6,2,3,"March 28, 2005",250328026,1,Jazz,C
--,0-1,9,0,0,0-5,4-4,32,K.  McLeod,0,3,4,0,2,3,"March 28, 2005",250328026,1,Jazz,PG
--,0-2,2,2,3,5-11,2-3,30,K.  Snyder,1,5,12,4,0,3,"March 28, 2005",250328026,1,Jazz,SG
--,0-0,1,0,3,3-6,0-2,18,K.  Humphries,1,1,6,4,1,3,"March 28, 2005",250328026,0,Jazz,PF
--,0-0,0,0,0,0-0,0-0,5,C.  Borchardt,0,0,0,0,0,0,"March 28, 2005",250328026,0,Jazz,C
--,0-0,1,0,1,0-0,0-0,5,B.  Handlogten,1,2,0,2,0,0,"March 28, 2005",250328026,0,Jazz,C
--,1-1,4,0,1,3-3,0-0,16,H.  Eisley,0,2,7,1,0,1,"March 28, 2005",250328026,0,Jazz,PG
--,0-3,1,1,2,3-10,1-1,26,R.  Bell,1,3,7,3,0,2,"March 28, 2005",250328026,0,Jazz,SG
--,0-0,1,0,1,2-7,0-0,20,G.  Giricek,2,1,4,3,0,1,"March 28, 2005",250328026,0,Jazz,SG
,,,,,,,Did not play,R.  Livingston,,,,,,,"March 28, 2005",250328026,0,Jazz,PG
--,0-0,1,0,4,4-7,2-2,24,C.  Weatherspoon,1,3,10,5,0,0,"March 30, 2005",250330022,1,Rockets,PF
--,0-0,0,2,3,12-18,5-6,30,Y.  Ming,4,4,29,7,0,0,"March 30, 2005",250330022,1,Rockets,C
--,1-5,5,0,3,1-7,2-2,26,B.  Sura,1,1,5,4,1,0,"March 30, 2005",250330022,1,Rockets,PG
--,0-4,7,0,1,3-10,2-2,33,D.  Wesley,0,0,8,1,2,1,"March 30, 2005",250330022,1,Rockets,SG
--,2-5,4,0,7,11-20,2-2,27,T.  McGrady,3,3,26,10,2,0,"March 30, 2005",250330022,1,Rockets,SG
--,2-4,1,0,3,2-4,0-0,24,S.  Padgett,0,2,6,3,3,2,"March 30, 2005",250330022,0,Rockets,PF
--,0-0,0,0,1,0-2,0-0,2,T.  Braggs,2,0,0,3,0,0,"March 30, 2005",250330022,0,Rockets,PF
--,0-0,0,0,0,2-3,0-0,11,R.  Bowen,0,0,4,0,0,0,"March 30, 2005",250330022,0,Rockets,SF
--,0-0,0,3,2,0-3,3-4,18,D.  Mutombo,0,2,3,2,0,3,"March 30, 2005",250330022,0,Rockets,C
--,0-4,2,0,2,2-8,0-0,22,M.  James,0,3,4,2,1,2,"March 30, 2005",250330022,0,Rockets,PG
--,1-2,3,0,5,2-3,0-0,23,J.  Barry,0,0,5,5,3,2,"March 30, 2005",250330022,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"March 30, 2005",250330022,0,Rockets,PF
--,1-1,1,0,4,8-11,4-4,29,S.  Abdur-Rahim,0,1,21,4,0,1,"March 30, 2005",250330022,1,Trail Blazers,PF
--,0-0,2,0,3,4-8,3-4,27,R.  Patterson,0,2,11,3,1,1,"March 30, 2005",250330022,1,Trail Blazers,PF
--,0-0,0,7,6,3-4,2-4,33,J.  Przybilla,1,5,8,7,0,4,"March 30, 2005",250330022,1,Trail Blazers,C
--,1-3,6,0,2,5-10,1-2,30,D.  Stoudamire,0,0,12,2,1,2,"March 30, 2005",250330022,1,Trail Blazers,PG
--,0-1,5,0,3,1-7,1-2,32,S.  Telfair,0,2,3,3,0,3,"March 30, 2005",250330022,1,Trail Blazers,PG
--,0-1,3,2,3,2-5,1-2,23,V.  Khryapa,0,2,5,3,2,2,"March 30, 2005",250330022,0,Trail Blazers,PF
--,1-1,0,0,2,6-9,2-2,30,T.  Outlaw,0,1,15,2,1,2,"March 30, 2005",250330022,0,Trail Blazers,SF
--,0-0,0,0,3,0-6,0-0,15,S.  Ha,1,4,0,4,0,2,"March 30, 2005",250330022,0,Trail Blazers,C
--,2-5,2,0,5,3-7,1-1,21,R.  Frahm,1,0,9,6,1,0,"March 30, 2005",250330022,0,Trail Blazers,SG
,,,,,,,Did not play,D.  Miles,,,,,,,"March 30, 2005",250330022,0,Trail Blazers,SF
,,,,,,,Did not play,T.  Ratliff,,,,,,,"March 30, 2005",250330022,0,Trail Blazers,C
,,,,,,,Did not play,D.  Anderson,,,,,,,"March 30, 2005",250330022,0,Trail Blazers,SG
--,0-0,0,1,3,3-8,1-2,22,D.  West,2,4,7,5,1,3,"April 1, 2005",250401010,1,Hornets,PF
--,0-3,0,0,2,1-8,1-1,14,B.  Nachbar,1,2,3,3,0,1,"April 1, 2005",250401010,1,Hornets,SF
--,0-0,0,0,6,0-3,1-2,23,J.  Magloire,1,3,1,7,0,1,"April 1, 2005",250401010,1,Hornets,C
--,0-1,4,0,3,0-4,0-0,23,S.  Claxton,0,1,0,3,0,0,"April 1, 2005",250401010,1,Hornets,PG
--,0-4,0,0,2,1-8,2-2,19,J.  Smith,0,1,4,2,0,2,"April 1, 2005",250401010,1,Hornets,SG
--,0-0,0,0,4,5-9,3-4,25,P.J. ,4,1,13,8,0,3,"April 1, 2005",250401010,0,Hornets,PF
--,0-0,0,2,13,2-8,5-6,24,C.  Andersen,3,3,9,16,1,0,"April 1, 2005",250401010,0,Hornets,PF
--,0-0,1,0,1,5-13,6-8,35,L.  Nailon,2,4,16,3,1,1,"April 1, 2005",250401010,0,Hornets,SF
--,1-2,6,0,3,3-6,7-7,26,D.  Dickau,0,1,14,3,1,1,"April 1, 2005",250401010,0,Hornets,PG
--,1-3,0,0,4,2-5,4-6,29,C.  Jacobsen,1,0,9,5,0,2,"April 1, 2005",250401010,0,Hornets,SG
,,,,,,,Did not play,J.  Vroman,,,,,,,"April 1, 2005",250401010,0,Hornets,PF
,,,,,,,Did not play,G.  Lynch,,,,,,,"April 1, 2005",250401010,0,Hornets,SF
--,0-0,0,0,5,5-10,4-4,34,C.  Weatherspoon,5,4,14,10,3,0,"April 1, 2005",250401010,1,Rockets,PF
--,0-0,0,4,12,1-2,0-2,36,D.  Mutombo,3,6,2,15,0,2,"April 1, 2005",250401010,1,Rockets,C
--,2-3,7,0,3,3-8,3-4,29,B.  Sura,2,2,11,5,1,5,"April 1, 2005",250401010,1,Rockets,PG
--,1-6,1,0,1,1-9,2-2,29,D.  Wesley,2,4,5,3,1,0,"April 1, 2005",250401010,1,Rockets,SG
--,2-5,3,0,2,5-20,9-11,40,T.  McGrady,1,1,21,3,2,5,"April 1, 2005",250401010,1,Rockets,SG
--,1-2,0,0,0,2-5,0-0,17,S.  Padgett,0,5,5,0,0,0,"April 1, 2005",250401010,0,Rockets,PF
--,0-0,0,0,0,0-0,0-0,1,T.  Braggs,0,0,0,0,0,0,"April 1, 2005",250401010,0,Rockets,PF
--,0-0,0,0,0,1-2,0-0,11,R.  Bowen,0,0,2,0,0,0,"April 1, 2005",250401010,0,Rockets,SF
--,0-4,3,0,5,4-12,0-0,25,M.  James,0,2,8,5,1,0,"April 1, 2005",250401010,0,Rockets,PG
--,1-5,0,0,2,2-10,0-0,18,J.  Barry,0,2,5,2,1,0,"April 1, 2005",250401010,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"April 1, 2005",250401010,0,Rockets,PF
,,,,,,,Did not play,Y.  Ming,,,,,,,"April 1, 2005",250401010,0,Rockets,C
--,3-6,4,0,7,4-9,0-2,37,Q.  Richardson,0,0,11,7,2,1,"April 3, 2005",250403010,1,Suns,SF
--,0-0,4,2,12,4-9,1-4,27,A.  Stoudemire,2,5,9,14,0,1,"April 3, 2005",250403010,1,Suns,C
--,1-4,11,0,0,2-8,0-0,34,S.  Nash,0,0,5,0,2,6,"April 3, 2005",250403010,1,Suns,PG
--,2-5,2,2,11,9-20,3-4,42,S.  Marion,7,1,23,18,2,1,"April 3, 2005",250403010,1,Suns,SG
--,3-6,0,0,4,8-15,0-0,41,J.  Johnson,0,1,19,4,0,2,"April 3, 2005",250403010,1,Suns,SG
--,3-5,2,0,5,5-10,2-2,21,J.  Jackson,0,2,15,5,0,1,"April 3, 2005",250403010,0,Suns,SF
--,0-0,0,0,3,4-8,1-6,24,S.  Hunter,2,3,9,5,0,1,"April 3, 2005",250403010,0,Suns,C
--,0-1,5,0,1,0-2,0-0,14,L.  Barbosa,0,2,0,1,0,2,"April 3, 2005",250403010,0,Suns,SG
,,,,,,,Did not play,P.  Shirley,,,,,,,"April 3, 2005",250403010,0,Suns,PF
,,,,,,,Did not play,B.  Outlaw,,,,,,,"April 3, 2005",250403010,0,Suns,PF
,,,,,,,Did not play,W.  McCarty,,,,,,,"April 3, 2005",250403010,0,Suns,PF
,,,,,,,Did not play,J.  Voskuhl,,,,,,,"April 3, 2005",250403010,0,Suns,C
--,0-0,2,0,2,5-11,4-5,23,R.  Bowen,1,1,14,3,1,1,"April 3, 2005",250403010,1,Rockets,SF
--,0-0,1,2,6,9-16,1-1,33,Y.  Ming,6,4,19,12,2,4,"April 3, 2005",250403010,1,Rockets,C
--,2-5,6,0,4,4-15,0-1,41,B.  Sura,2,4,10,6,0,5,"April 3, 2005",250403010,1,Rockets,PG
--,0-5,3,0,10,6-21,1-2,45,T.  McGrady,1,0,13,11,2,1,"April 3, 2005",250403010,1,Rockets,SG
--,1-4,7,0,2,3-11,1-1,41,D.  Wesley,0,1,8,2,1,1,"April 3, 2005",250403010,1,Rockets,SG
--,0-0,0,0,0,0-2,0-0,7,C.  Weatherspoon,0,1,0,0,0,0,"April 3, 2005",250403010,0,Rockets,PF
--,1-3,0,0,2,2-5,0-0,8,S.  Padgett,2,1,5,4,0,1,"April 3, 2005",250403010,0,Rockets,PF
--,0-0,0,2,4,1-1,0-0,14,D.  Mutombo,2,2,2,6,0,0,"April 3, 2005",250403010,0,Rockets,C
--,1-6,3,0,4,3-15,0-0,28,M.  James,2,0,7,6,3,0,"April 3, 2005",250403010,0,Rockets,PG
,,,,,,,Did not play,T.  Braggs,,,,,,,"April 3, 2005",250403010,0,Rockets,PF
,,,,,,,Did not play,V.  Baker,,,,,,,"April 3, 2005",250403010,0,Rockets,PF
,,,,,,,Did not play,J.  Barry,,,,,,,"April 3, 2005",250403010,0,Rockets,SG
--,0-0,0,0,3,1-3,2-2,13,C.  Weatherspoon,3,3,4,6,0,1,"April 7, 2005",250407013,1,Rockets,PF
--,0-0,1,4,5,7-12,7-9,32,Y.  Ming,2,2,21,7,0,1,"April 7, 2005",250407013,1,Rockets,C
--,1-2,5,0,3,5-9,0-0,23,B.  Sura,1,2,11,4,0,1,"April 7, 2005",250407013,1,Rockets,PG
--,3-7,5,1,3,4-10,2-2,44,D.  Wesley,0,4,13,3,2,2,"April 7, 2005",250407013,1,Rockets,SG
--,2-3,7,1,4,11-27,3-4,42,T.  McGrady,0,2,27,4,0,1,"April 7, 2005",250407013,1,Rockets,SG
--,2-5,2,0,5,7-12,0-0,30,S.  Padgett,1,3,16,6,0,1,"April 7, 2005",250407013,0,Rockets,PF
--,0-0,0,0,3,1-2,0-0,16,R.  Bowen,0,1,2,3,1,0,"April 7, 2005",250407013,0,Rockets,SF
--,0-0,1,1,4,3-5,1-2,15,D.  Mutombo,7,2,7,11,0,1,"April 7, 2005",250407013,0,Rockets,C
--,2-4,3,0,2,5-10,1-1,25,M.  James,0,4,13,2,3,2,"April 7, 2005",250407013,0,Rockets,PG
,,,,,,,Did not play,V.  Baker,,,,,,,"April 7, 2005",250407013,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"April 7, 2005",250407013,0,Rockets,PF
,,,,,,,Did not play,J.  Barry,,,,,,,"April 7, 2005",250407013,0,Rockets,SG
--,0-0,0,0,1,4-6,0-0,20,B.  Grant,1,3,8,2,2,1,"April 7, 2005",250407013,1,Lakers,PF
--,1-5,0,1,5,2-9,2-2,21,D.  George,0,1,7,5,0,0,"April 7, 2005",250407013,1,Lakers,SF
--,1-2,2,0,6,8-18,7-9,41,C.  Butler,6,4,24,12,1,2,"April 7, 2005",250407013,1,Lakers,SF
--,2-6,10,0,8,4-19,9-10,42,K.  Bryant,2,2,19,10,1,1,"April 7, 2005",250407013,1,Lakers,SF
--,2-5,1,0,3,5-10,3-3,33,C.  Atkins,1,0,15,4,0,1,"April 7, 2005",250407013,1,Lakers,PG
--,0-1,0,0,0,0-2,0-0,3,B.  Cook,0,0,0,0,0,0,"April 7, 2005",250407013,0,Lakers,PF
--,0-0,1,0,1,3-5,0-0,10,S.  Medvedenko,1,2,6,2,0,0,"April 7, 2005",250407013,0,Lakers,PF
--,0-0,0,0,0,0-1,0-0,7,L.  Walton,1,0,0,1,0,0,"April 7, 2005",250407013,0,Lakers,SF
--,3-6,0,2,2,3-9,0-0,28,J.  Jones,0,1,9,2,1,0,"April 7, 2005",250407013,0,Lakers,SF
--,0-0,2,0,0,1-2,3-4,17,V.  Divac,3,5,5,3,1,2,"April 7, 2005",250407013,0,Lakers,C
--,1-2,3,0,1,2-3,0-0,11,T.  Brown,0,1,5,1,0,2,"April 7, 2005",250407013,0,Lakers,PG
--,0-2,2,0,1,1-3,0-0,7,S.  Vujacic,1,0,2,2,0,1,"April 7, 2005",250407013,0,Lakers,SG
--,0-0,0,0,3,0-3,0-0,7,C.  Weatherspoon,0,0,0,3,0,1,"April 9, 2005",250409021,1,Rockets,PF
--,0-0,0,3,3,4-9,2-2,25,Y.  Ming,5,5,10,8,0,2,"April 9, 2005",250409021,1,Rockets,C
--,2-4,6,0,2,4-12,3-5,28,B.  Sura,0,1,13,2,2,1,"April 9, 2005",250409021,1,Rockets,PG
--,1-2,3,0,1,4-9,0-0,35,D.  Wesley,1,2,9,2,0,0,"April 9, 2005",250409021,1,Rockets,SG
--,1-4,3,0,7,12-25,9-12,45,T.  McGrady,1,0,34,8,2,1,"April 9, 2005",250409021,1,Rockets,SG
--,1-3,0,0,1,1-3,0-0,8,S.  Padgett,0,1,3,1,0,0,"April 9, 2005",250409021,0,Rockets,PF
--,0-0,3,0,2,3-8,0-0,28,R.  Bowen,0,0,6,2,1,0,"April 9, 2005",250409021,0,Rockets,SF
--,0-0,0,2,10,4-6,4-4,23,D.  Mutombo,3,3,12,13,1,0,"April 9, 2005",250409021,0,Rockets,C
--,0-4,1,0,3,2-9,2-2,20,M.  James,0,2,6,3,1,0,"April 9, 2005",250409021,0,Rockets,PG
--,1-3,2,0,2,2-6,0-0,21,J.  Barry,2,2,5,4,2,0,"April 9, 2005",250409021,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"April 9, 2005",250409021,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"April 9, 2005",250409021,0,Rockets,PF
--,0-5,2,0,3,0-7,0-0,32,Q.  Richardson,0,3,0,3,0,1,"April 9, 2005",250409021,1,Suns,SF
--,0-0,1,3,6,11-20,10-12,36,A.  Stoudemire,6,6,32,12,2,2,"April 9, 2005",250409021,1,Suns,C
--,3-7,5,1,2,8-19,0-0,36,S.  Nash,1,1,19,3,0,3,"April 9, 2005",250409021,1,Suns,PG
--,2-6,3,1,8,9-16,0-0,39,S.  Marion,1,2,20,9,0,1,"April 9, 2005",250409021,1,Suns,SG
--,2-7,2,0,7,7-14,0-0,45,J.  Johnson,2,1,16,9,0,1,"April 9, 2005",250409021,1,Suns,SG
--,0-1,1,0,4,0-1,0-0,5,W.  McCarty,1,2,0,5,0,1,"April 9, 2005",250409021,0,Suns,PF
--,1-3,3,0,1,2-6,0-0,19,J.  Jackson,1,3,5,2,0,0,"April 9, 2005",250409021,0,Suns,SF
--,0-0,0,0,2,1-6,1-2,16,S.  Hunter,5,1,3,7,0,0,"April 9, 2005",250409021,0,Suns,C
--,0-2,3,0,2,0-2,2-2,12,L.  Barbosa,0,1,2,2,0,1,"April 9, 2005",250409021,0,Suns,SG
,,,,,,,Did not play,P.  Shirley,,,,,,,"April 9, 2005",250409021,0,Suns,PF
,,,,,,,Did not play,B.  Outlaw,,,,,,,"April 9, 2005",250409021,0,Suns,PF
,,,,,,,Did not play,J.  Voskuhl,,,,,,,"April 9, 2005",250409021,0,Suns,C
--,0-0,0,0,1,1-3,2-2,22,C.  Weatherspoon,2,3,4,3,0,2,"April 11, 2005",250411025,1,Rockets,PF
--,0-0,1,3,12,4-8,12-13,31,Y.  Ming,1,4,20,13,0,1,"April 11, 2005",250411025,1,Rockets,C
--,1-3,4,0,3,2-7,1-2,24,B.  Sura,0,2,6,3,0,1,"April 11, 2005",250411025,1,Rockets,PG
--,1-3,2,0,1,3-5,0-0,37,D.  Wesley,1,3,7,2,0,2,"April 11, 2005",250411025,1,Rockets,SG
--,3-8,4,0,11,14-26,7-7,41,T.  McGrady,0,0,38,11,0,2,"April 11, 2005",250411025,1,Rockets,SG
--,0-0,1,0,1,0-2,0-0,18,S.  Padgett,0,3,0,1,0,1,"April 11, 2005",250411025,0,Rockets,PF
--,0-0,0,0,1,0-0,0-0,10,R.  Bowen,3,0,0,4,0,0,"April 11, 2005",250411025,0,Rockets,SF
--,0-0,0,4,2,0-1,0-0,15,D.  Mutombo,0,0,0,2,0,0,"April 11, 2005",250411025,0,Rockets,C
--,0-1,1,0,4,1-5,3-4,22,M.  James,0,2,5,4,0,0,"April 11, 2005",250411025,0,Rockets,PG
--,2-4,2,0,2,4-10,0-0,20,J.  Barry,0,4,10,2,1,0,"April 11, 2005",250411025,0,Rockets,SG
,,,,,,,Did not play,V.  Baker,,,,,,,"April 11, 2005",250411025,0,Rockets,PF
,,,,,,,Did not play,T.  Braggs,,,,,,,"April 11, 2005",250411025,0,Rockets,PF
--,0-0,0,1,1,1-7,0-0,13,J.  James,1,5,2,2,1,1,"April 11, 2005",250411025,1,SuperSonics,C
--,0-0,0,0,5,3-6,1-1,24,R.  Evans,2,4,7,7,1,1,"April 11, 2005",250411025,1,SuperSonics,C
--,2-4,2,0,1,4-9,2-2,43,L.  Ridnour,1,3,12,2,0,2,"April 11, 2005",250411025,1,SuperSonics,PG
--,1-9,3,0,5,7-22,3-3,41,R.  Allen,0,1,18,5,1,0,"April 11, 2005",250411025,1,SuperSonics,SG
--,0-4,4,0,1,1-9,1-2,41,D.  Wilkins,2,2,3,3,1,0,"April 11, 2005",250411025,1,SuperSonics,SG
--,0-0,0,0,5,3-7,2-3,17,N.  Collison,3,3,8,8,0,1,"April 11, 2005",250411025,0,SuperSonics,F
--,0-0,0,2,4,5-12,3-3,33,V.  Potapenko,3,5,13,7,0,0,"April 11, 2005",250411025,0,SuperSonics,C
--,2-3,4,0,5,4-10,5-6,28,R.  Murray,1,3,15,6,1,1,"April 11, 2005",250411025,0,SuperSonics,SG
,,,,,,,Did not play,R.  Lewis,,,,,,,"April 11, 2005",250411025,0,SuperSonics,PF
,,,,,,,Did not play,D.  Fortson,,,,,,,"April 11, 2005",250411025,0,SuperSonics,C
,,,,,,,Did not play,M.  Cleaves,,,,,,,"April 11, 2005",250411025,0,SuperSonics,PG
,,,,,,,Did not play,A.  Daniels,,,,,,,"April 11, 2005",250411025,0,SuperSonics,PG
--,0-0,2,1,5,4-10,1-2,27,L.  Wright,5,2,9,10,1,0,"April 13, 2005",250413010,1,Grizzlies,PF
--,0-1,1,3,6,2-7,0-0,36,S.  Battier,2,1,4,8,1,1,"April 13, 2005",250413010,1,Grizzlies,SF
--,0-0,1,4,6,8-14,4-6,37,P.  Gasol,2,3,20,8,0,2,"April 13, 2005",250413010,1,Grizzlies,C
--,0-5,4,1,6,2-10,1-2,35,J.  Williams,1,2,5,7,2,1,"April 13, 2005",250413010,1,Grizzlies,PG
--,5-8,5,1,1,15-24,2-2,38,M.  Miller,0,5,37,1,1,1,"April 13, 2005",250413010,1,Grizzlies,SG
--,0-0,0,0,0,1-2,0-0,5,S.  Swift,0,2,2,0,0,0,"April 13, 2005",250413010,0,Grizzlies,PF
