+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-6,3-7,4,0,4,5-11,4-4,27,J.  Redick,0,1,17,SG,4,0,1,"January 11, 2012",320111022,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,L.  Hughes,0,0,0,SG,0,0,0,"January 11, 2012",320111022,0,Magic
+4,1-1,2,0,6,10-17,2-2,40,L.  Aldridge,2,5,23,PF,8,2,0,"January 11, 2012",320111022,1,Trail Blazers
+0,1-4,5,0,3,6-12,2-2,37,G.  Wallace,1,1,15,SF,4,3,2,"January 11, 2012",320111022,1,Trail Blazers
-20,0-0,1,0,3,1-4,0-0,13,M.  Camby,1,3,2,C,4,0,2,"January 11, 2012",320111022,1,Trail Blazers
-14,1-3,8,0,2,2-11,2-2,30,R.  Felton,0,1,7,PG,2,0,2,"January 11, 2012",320111022,1,Trail Blazers
+2,2-7,0,0,1,7-13,1-2,36,W.  Matthews,0,1,17,SG,1,2,1,"January 11, 2012",320111022,1,Trail Blazers
-9,0-0,0,0,3,1-2,0-0,12,K.  Thomas,0,1,2,PF,3,0,0,"January 11, 2012",320111022,0,Trail Blazers
-4,0-0,0,0,0,0-1,0-0,3,C.  Smith,0,1,0,PF,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+3,0-1,0,0,3,0-1,0-0,4,L.  Babbitt,0,0,0,SF,3,0,0,"January 11, 2012",320111022,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,C.  Johnson,0,0,0,C,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,PG,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,N.  Smith,0,0,0,PG,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+6,3-6,5,0,3,10-17,1-1,30,J.  Crawford,0,1,24,SG,3,0,0,"January 11, 2012",320111022,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,E.  Williams,0,0,0,SG,0,0,0,"January 11, 2012",320111022,0,Trail Blazers
+17,2-3,2,0,1,4-8,4-4,35,N.  Batum,3,2,14,SG,4,0,0,"January 11, 2012",320111022,0,Trail Blazers
+6,1-3,1,1,1,4-10,2-5,38,R.  Jefferson,0,2,11,SF,1,0,0,"January 18, 2012",320118019,1,Spurs
-4,0-0,2,1,3,1-4,0-0,24,K.  Leonard,0,3,2,SF,3,1,0,"January 18, 2012",320118019,1,Spurs
-4,0-0,0,0,6,4-7,0-0,17,D.  Blair,0,3,8,C,6,0,0,"January 18, 2012",320118019,1,Spurs
+1,0-0,2,1,9,6-13,5-8,36,T.  Duncan,1,4,17,C,10,0,2,"January 18, 2012",320118019,1,Spurs
+1,0-0,9,0,7,12-23,1-1,44,T.  Parker,0,1,25,PG,7,1,5,"January 18, 2012",320118019,1,Spurs
+0,0-0,0,0,0,0-0,0-0,0,M.  Thomas,0,0,0,PF,0,0,0,"January 18, 2012",320118019,0,Spurs
+6,0-3,2,0,0,2-5,0-0,20,M.  Bonner,1,0,4,C,1,1,0,"January 18, 2012",320118019,0,Spurs
-2,0-0,0,1,4,5-7,0-0,18,T.  Splitter,2,3,10,C,6,1,1,"January 18, 2012",320118019,0,Spurs
+3,1-5,0,0,0,1-6,0-0,22,G.  Neal,0,1,3,PG,0,0,0,"January 18, 2012",320118019,0,Spurs
+1,0-1,0,0,1,1-3,1-2,9,C.  Joseph,0,0,3,PG,1,0,1,"January 18, 2012",320118019,0,Spurs
+1,0-0,0,0,0,0-0,0-0,0,T.J. ,0,0,0,PG,0,0,0,"January 18, 2012",320118019,0,Spurs
+3,0-0,0,0,0,0-0,0-0,0,M.  Ginobili,0,0,0,SG,0,0,0,"January 18, 2012",320118019,0,Spurs
+2,0-5,2,1,6,0-6,2-2,38,D.  Green,0,5,2,SG,6,1,0,"January 18, 2012",320118019,0,Spurs
+0,0-0,0,0,0,0-0,0-0,0,J.  Anderson,0,0,0,SG,0,0,0,"January 18, 2012",320118019,0,Spurs
+0,1-6,1,0,7,3-13,10-10,39,R.  Anderson,4,3,17,PF,11,1,0,"January 18, 2012",320118019,1,Magic
+0,0-2,0,0,3,1-4,0-0,22,Q.  Richardson,0,2,2,SF,3,2,1,"January 18, 2012",320118019,1,Magic
+8,0-1,1,3,16,9-15,6-10,41,D.  Howard,9,4,24,C,25,1,2,"January 18, 2012",320118019,1,Magic
+3,0-4,5,0,2,2-16,0-0,38,J.  Nelson,1,3,4,PG,3,1,1,"January 18, 2012",320118019,1,Magic
+3,0-2,1,0,2,4-11,5-6,32,J.  Redick,1,0,13,SG,3,0,1,"January 18, 2012",320118019,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"January 18, 2012",320118019,0,Magic
-5,0-0,0,0,6,2-8,0-0,17,G.  Davis,1,4,4,PF,7,0,1,"January 18, 2012",320118019,0,Magic
-7,0-0,0,0,2,1-2,0-0,9,E.  Clark,2,0,2,SF,4,0,0,"January 18, 2012",320118019,0,Magic
-7,0-0,0,0,0,0-0,0-0,0,H.  Turkoglu,0,0,0,SF,0,0,0,"January 18, 2012",320118019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"January 18, 2012",320118019,0,Magic
-5,0-0,2,0,1,0-3,0-0,15,C.  Duhon,0,0,0,PG,1,0,1,"January 18, 2012",320118019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Liggins,0,0,0,SG,0,0,0,"January 18, 2012",320118019,0,Magic
-7,0-1,1,0,2,1-4,0-0,30,L.  Hughes,0,1,2,SG,2,0,2,"January 18, 2012",320118019,0,Magic
+0,3-5,1,0,1,6-11,0-1,22,V.  Wafer,0,1,15,SG,1,1,2,"January 18, 2012",320118019,0,Magic
+6,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"January 18, 2012",320118019,0,Magic
+5,0-4,0,0,9,6-13,2-4,27,R.  Anderson,11,2,14,PF,20,0,1,"January 30, 2012",320130020,1,Magic
-10,1-5,1,0,3,1-9,0-2,26,H.  Turkoglu,0,3,3,SF,3,0,2,"January 30, 2012",320130020,1,Magic
-14,0-0,0,2,8,6-17,5-13,37,D.  Howard,3,2,17,C,11,1,2,"January 30, 2012",320130020,1,Magic
-3,1-3,2,1,2,1-4,0-0,35,C.  Duhon,1,2,3,PG,3,1,1,"January 30, 2012",320130020,1,Magic
-13,3-5,2,0,4,3-13,1-1,31,J.  Redick,1,1,10,SG,5,1,1,"January 30, 2012",320130020,1,Magic
+9,1-2,1,0,4,2-6,0-0,20,G.  Davis,0,1,5,PF,4,0,1,"January 30, 2012",320130020,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"January 30, 2012",320130020,0,Magic
-10,0-0,0,1,1,0-1,2-2,13,E.  Clark,0,0,2,SF,1,1,0,"January 30, 2012",320130020,0,Magic
+3,1-2,3,0,7,2-4,0-0,22,Q.  Richardson,0,6,5,SF,7,0,2,"January 30, 2012",320130020,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"January 30, 2012",320130020,0,Magic
+3,0-0,0,0,0,0-0,0-0,0,J.  Nelson,0,0,0,PG,0,0,0,"January 30, 2012",320130020,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Liggins,0,0,0,SG,0,0,0,"January 30, 2012",320130020,0,Magic
+10,0-1,1,0,1,4-9,0-0,17,V.  Wafer,0,1,8,SG,1,0,1,"January 30, 2012",320130020,0,Magic
+3,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"January 30, 2012",320130020,0,Magic
-2,0-0,1,0,0,1-2,0-0,13,L.  Hughes,0,2,2,SG,0,0,3,"January 30, 2012",320130020,0,Magic
+3,0-0,1,4,5,4-10,0-0,31,E.  Brand,2,5,8,PF,7,2,0,"January 30, 2012",320130020,1,76ers
+12,1-3,6,0,9,5-11,3-9,42,A.  Iguodala,2,3,14,SF,11,2,2,"January 30, 2012",320130020,1,76ers
+8,0-0,0,0,9,3-5,2-2,17,T.  Battie,0,2,8,C,9,0,0,"January 30, 2012",320130020,1,76ers
+4,0-1,6,0,0,3-11,0-0,30,J.  Holiday,0,0,6,PG,0,0,1,"January 30, 2012",320130020,1,76ers
+8,2-5,1,0,5,2-6,1-2,24,J.  Meeks,1,0,7,SG,6,0,1,"January 30, 2012",320130020,1,76ers
+0,0-0,0,0,0,0-0,0-0,0,C.  Brackins,0,0,0,PF,0,0,0,"January 30, 2012",320130020,0,76ers
+7,0-0,3,0,2,0-4,0-0,17,L.  Allen,3,4,0,PF,5,0,1,"January 30, 2012",320130020,0,76ers
-3,0-0,0,0,0,0-0,0-0,0,S.  Hawes,0,0,0,PF,0,0,0,"January 30, 2012",320130020,0,76ers
-3,0-0,2,0,2,5-13,0-0,31,T.  Young,1,1,10,PF,3,2,0,"January 30, 2012",320130020,0,76ers
-10,0-1,1,0,4,4-7,4-6,24,E.  Turner,0,1,12,SF,4,0,1,"January 30, 2012",320130020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,A.  Nocioni,0,0,0,SF,0,0,0,"January 30, 2012",320130020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,F.  Elson,0,0,0,C,0,0,0,"January 30, 2012",320130020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,N.  Vucevic,0,0,0,C,0,0,0,"January 30, 2012",320130020,0,76ers
-4,1-5,2,0,2,4-13,0-0,25,L.  Williams,0,1,9,SG,2,1,0,"January 30, 2012",320130020,0,76ers
-9,0-0,0,0,0,0-1,0-0,16,J.  Vesely,0,1,0,PF,0,2,0,"February 1, 2012",320201019,1,Wizards
-13,3-4,3,0,5,8-12,1-2,36,R.  Lewis,3,3,20,PF,8,2,3,"February 1, 2012",320201019,1,Wizards
-22,0-0,2,0,3,3-7,0-0,24,J.  McGee,3,5,6,C,6,0,1,"February 1, 2012",320201019,1,Wizards
-5,0-1,10,1,6,1-12,0-0,32,J.  Wall,1,4,2,PG,7,2,3,"February 1, 2012",320201019,1,Wizards
-16,4-5,0,0,3,8-13,4-5,21,N.  Young,0,5,24,SG,3,0,2,"February 1, 2012",320201019,1,Wizards
+11,0-0,1,2,5,4-6,0-0,21,T.  Booker,4,4,8,PF,9,0,0,"February 1, 2012",320201019,0,Wizards
+2,0-1,0,0,0,0-3,0-0,13,C.  Singleton,0,0,0,SF,0,0,2,"February 1, 2012",320201019,0,Wizards
-16,0-0,0,0,0,0-0,0-0,0,A.  Blatche,0,0,0,C,0,0,0,"February 1, 2012",320201019,0,Wizards
+3,0-0,0,0,0,0-0,0-0,0,R.  Turiaf,0,0,0,C,0,0,0,"February 1, 2012",320201019,0,Wizards
+0,0-0,0,0,0,0-0,0-0,1,H.  Ndiaye,0,0,0,C,0,0,0,"February 1, 2012",320201019,0,Wizards
+13,0-0,0,2,4,6-7,0-0,22,K.  Seraphin,3,2,12,C,7,0,1,"February 1, 2012",320201019,0,Wizards
+0,0-0,0,0,0,0-0,0-0,0,M.  Evans,0,0,0,SG,0,0,0,"February 1, 2012",320201019,0,Wizards
+3,0-1,0,0,1,0-1,0-0,2,R.  Mason J,0,0,0,SG,1,0,0,"February 1, 2012",320201019,0,Wizards
+7,3-6,6,0,1,7-19,2-2,35,J.  Crawford,1,3,19,SG,2,1,2,"February 1, 2012",320201019,0,Wizards
-1,2-5,4,0,2,5-11,0-0,16,S.  Mack,0,1,12,kG,2,1,2,"February 1, 2012",320201019,0,Wizards
+14,6-9,1,0,3,7-12,3-4,33,R.  Anderson,4,1,23,PF,7,1,2,"February 1, 2012",320201019,1,Magic
+5,2-6,5,0,3,5-16,4-6,33,H.  Turkoglu,1,2,16,SF,4,1,2,"February 1, 2012",320201019,1,Magic
+16,0-0,3,0,15,6-10,11-16,42,D.  Howard,3,2,23,C,18,4,3,"February 1, 2012",320201019,1,Magic
+22,1-3,4,0,2,2-6,2-3,30,C.  Duhon,1,1,7,PG,3,1,0,"February 1, 2012",320201019,1,Magic
+15,3-4,2,0,2,5-7,8-8,28,J.  Redick,0,0,21,SG,2,0,2,"February 1, 2012",320201019,1,Magic
-13,0-1,0,1,1,4-9,0-0,21,G.  Davis,0,1,8,PF,1,0,2,"February 1, 2012",320201019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"February 1, 2012",320201019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,E.  Clark,0,0,0,SF,0,0,0,"February 1, 2012",320201019,0,Magic
+1,0-2,1,0,0,0-3,0-0,15,Q.  Richardson,1,2,0,SF,1,0,1,"February 1, 2012",320201019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"February 1, 2012",320201019,0,Magic
+3,0-0,0,0,0,0-0,0-0,0,J.  Nelson,0,0,0,PG,0,0,0,"February 1, 2012",320201019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Liggins,0,0,0,SG,0,0,0,"February 1, 2012",320201019,0,Magic
-13,1-3,1,0,1,3-6,2-2,24,V.  Wafer,0,1,9,SG,1,0,2,"February 1, 2012",320201019,0,Magic
+1,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"February 1, 2012",320201019,0,Magic
-17,0-2,1,0,0,1-4,0-0,14,L.  Hughes,0,0,2,SG,0,1,1,"February 1, 2012",320201019,0,Magic
-13,0-0,1,1,1,6-10,1-1,26,E.  Brand,1,5,13,PF,2,2,2,"February 15, 2012",320215019,1,76ers
-9,0-0,0,0,4,1-3,0-0,13,L.  Allen,1,1,2,PF,5,0,0,"February 15, 2012",320215019,1,76ers
-13,1-5,4,0,3,6-14,2-3,35,A.  Iguodala,2,0,15,SF,5,2,3,"February 15, 2012",320215019,1,76ers
-17,1-2,5,0,1,1-8,0-0,25,J.  Holiday,2,4,3,PG,3,1,5,"February 15, 2012",320215019,1,76ers
-13,1-5,1,0,3,2-7,0-0,26,J.  Meeks,0,1,5,SG,3,0,0,"February 15, 2012",320215019,1,76ers
+0,0-0,0,0,0,0-0,0-0,0,S.  Hawes,0,0,0,PF,0,0,0,"February 15, 2012",320215019,0,76ers
-7,0-0,3,1,2,6-13,0-0,35,T.  Young,2,3,12,PF,4,1,1,"February 15, 2012",320215019,0,76ers
-5,1-2,6,0,8,2-7,1-2,26,E.  Turner,0,0,6,SF,8,0,1,"February 15, 2012",320215019,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,A.  Nocioni,0,0,0,SF,0,0,0,"February 15, 2012",320215019,0,76ers
-3,0-0,0,0,3,5-10,0-0,22,N.  Vucevic,2,3,10,C,5,2,1,"February 15, 2012",320215019,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,T.  Battie,0,0,0,C,0,0,0,"February 15, 2012",320215019,0,76ers
+0,0-0,0,0,0,0-0,0-0,1,F.  Elson,0,0,0,C,0,0,0,"February 15, 2012",320215019,0,76ers
+0,2-4,7,0,3,7-13,5-6,32,L.  Williams,1,1,21,SG,4,1,1,"February 15, 2012",320215019,0,76ers
+17,7-10,0,0,1,9-12,2-2,30,R.  Anderson,1,1,27,PF,2,1,1,"February 15, 2012",320215019,1,Magic
+19,1-3,2,0,7,4-8,2-4,28,H.  Turkoglu,0,1,11,SF,7,0,4,"February 15, 2012",320215019,1,Magic
+21,0-0,2,2,11,8-15,1-3,41,D.  Howard,3,3,17,C,14,1,2,"February 15, 2012",320215019,1,Magic
+19,1-1,14,0,4,5-8,1-2,29,J.  Nelson,0,3,12,PG,4,0,2,"February 15, 2012",320215019,1,Magic
+23,4-5,3,0,1,5-10,0-0,30,J.  Richardson,0,0,14,SG,1,2,1,"February 15, 2012",320215019,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"February 15, 2012",320215019,0,Magic
-5,0-0,2,0,2,1-1,2-2,17,G.  Davis,0,1,4,PF,2,0,1,"February 15, 2012",320215019,0,Magic
-3,0-2,2,0,2,0-4,0-0,20,Q.  Richardson,0,3,0,SF,2,1,1,"February 15, 2012",320215019,0,Magic
-1,0-0,0,0,4,1-2,0-0,9,E.  Clark,1,0,2,SF,5,0,0,"February 15, 2012",320215019,0,Magic
-3,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"February 15, 2012",320215019,0,Magic
-3,0-1,1,0,1,2-3,0-0,19,C.  Duhon,0,2,4,PG,1,1,2,"February 15, 2012",320215019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,I.  Smith,0,0,0,PG,0,0,0,"February 15, 2012",320215019,0,Magic
-3,0-0,0,0,0,0-0,0-0,0,D.  Liggins,0,0,0,SG,0,0,0,"February 15, 2012",320215019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,V.  Wafer,0,0,0,SG,0,0,0,"February 15, 2012",320215019,0,Magic
-7,2-3,1,0,1,5-12,0-0,18,J.  Redick,0,0,12,SG,1,0,1,"February 15, 2012",320215019,0,Magic
+12,4-10,3,0,10,6-14,7-7,37,R.  Anderson,5,3,23,PF,15,0,2,"February 29, 2012",320229027,1,Magic
+13,2-6,6,2,5,4-9,1-2,32,H.  Turkoglu,2,2,11,SF,7,2,0,"February 29, 2012",320229027,1,Magic
+1,0-0,1,5,8,4-9,6-11,38,D.  Howard,4,2,14,C,12,1,4,"February 29, 2012",320229027,1,Magic
+12,4-9,4,0,3,4-12,0-0,32,J.  Nelson,2,4,12,PG,5,0,2,"February 29, 2012",320229027,1,Magic
+5,2-6,2,0,2,5-13,0-0,30,J.  Richardson,0,2,12,SG,2,1,1,"February 29, 2012",320229027,1,Magic
-12,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"February 29, 2012",320229027,0,Magic
+1,0-0,0,0,2,5-8,2-4,21,G.  Davis,1,2,12,PF,3,0,2,"February 29, 2012",320229027,0,Magic
+13,0-0,0,0,0,0-0,0-0,0,Q.  Richardson,0,0,0,SF,0,0,0,"February 29, 2012",320229027,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,E.  Clark,0,0,0,SF,0,0,0,"February 29, 2012",320229027,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"February 29, 2012",320229027,0,Magic
-5,1-2,4,1,0,1-2,0-0,16,C.  Duhon,0,2,3,PG,0,0,5,"February 29, 2012",320229027,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,I.  Smith,0,0,0,PG,0,0,0,"February 29, 2012",320229027,0,Magic
-6,0-0,0,0,2,0-0,0-0,16,D.  Liggins,1,1,0,SG,3,3,0,"February 29, 2012",320229027,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,V.  Wafer,0,0,0,SG,0,0,0,"February 29, 2012",320229027,0,Magic
+2,2-3,0,0,0,5-8,3-3,18,J.  Redick,1,2,15,SG,1,0,0,"February 29, 2012",320229027,0,Magic
-7,0-0,1,2,8,3-9,1-1,40,T.  Booker,5,4,7,PF,13,3,1,"February 29, 2012",320229027,1,Wizards
-1,1-1,2,0,1,2-5,1-2,36,C.  Singleton,1,4,6,SF,2,2,1,"February 29, 2012",320229027,1,Wizards
-5,0-0,0,2,2,2-5,0-0,16,K.  Seraphin,0,1,4,C,2,0,0,"February 29, 2012",320229027,1,Wizards
-4,0-2,4,0,3,13-25,7-10,43,J.  Wall,0,3,33,PG,3,2,1,"February 29, 2012",320229027,1,Wizards
-7,2-6,5,0,3,7-18,2-2,30,J.  Crawford,1,4,18,SG,4,1,3,"February 29, 2012",320229027,1,Wizards
+0,0-0,0,0,0,0-0,0-0,0,R.  Lewis,0,0,0,PF,0,0,0,"February 29, 2012",320229027,0,Wizards
+1,0-1,1,0,2,0-2,0-0,6,J.  Vesely,0,0,0,PF,2,0,0,"February 29, 2012",320229027,0,Wizards
+0,0-0,0,0,0,0-0,0-0,0,A.  Blatche,0,0,0,C,0,0,0,"February 29, 2012",320229027,0,Wizards
+12,0-0,0,0,0,0-0,0-0,0,R.  Turiaf,0,0,0,C,0,0,0,"February 29, 2012",320229027,0,Wizards
-12,0-0,0,1,3,4-8,1-1,16,J.  McGee,3,2,9,C,6,0,0,"February 29, 2012",320229027,0,Wizards
-3,1-3,1,0,0,3-8,0-0,22,M.  Evans,2,2,7,SG,2,0,1,"February 29, 2012",320229027,0,Wizards
+9,1-1,0,0,1,1-3,1-1,8,R.  Mason J,0,0,4,SG,1,0,0,"February 29, 2012",320229027,0,Wizards
-3,1-2,0,0,1,2-6,0-0,19,N.  Young,0,2,5,SG,1,0,3,"February 29, 2012",320229027,0,Wizards
-3,0-0,1,0,0,0-1,2-2,5,S.  Mack,0,0,2,kG,0,2,0,"February 29, 2012",320229027,0,Wizards
-8,1-5,0,0,6,7-16,4-4,31,R.  Anderson,7,2,19,PF,13,0,2,"March 5, 2012",320305028,1,Magic
+5,0-4,9,0,1,0-6,0-0,35,H.  Turkoglu,0,3,0,SF,1,1,1,"March 5, 2012",320305028,1,Magic
+6,0-0,0,2,10,16-20,4-14,36,D.  Howard,3,3,36,C,13,1,2,"March 5, 2012",320305028,1,Magic
+2,3-6,6,0,1,4-10,0-0,33,J.  Nelson,1,3,11,PG,2,1,5,"March 5, 2012",320305028,1,Magic
-10,1-7,2,0,5,2-10,1-2,37,J.  Richardson,0,1,6,SG,5,0,1,"March 5, 2012",320305028,1,Magic
+3,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"March 5, 2012",320305028,0,Magic
+11,0-0,2,0,6,2-5,0-2,22,G.  Davis,0,1,4,PF,6,0,1,"March 5, 2012",320305028,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,Q.  Richardson,0,0,0,SF,0,0,0,"March 5, 2012",320305028,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,E.  Clark,0,0,0,SF,0,0,0,"March 5, 2012",320305028,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"March 5, 2012",320305028,0,Magic
+2,1-2,0,0,1,1-2,0-0,15,C.  Duhon,0,1,3,PG,1,0,0,"March 5, 2012",320305028,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,I.  Smith,0,0,0,PG,0,0,0,"March 5, 2012",320305028,0,Magic
-3,0-0,0,0,0,0-0,0-0,0,D.  Liggins,0,0,0,SG,0,0,0,"March 5, 2012",320305028,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,V.  Wafer,0,0,0,SG,0,0,0,"March 5, 2012",320305028,0,Magic
+12,3-4,6,1,1,3-10,4-6,32,J.  Redick,1,2,13,SG,2,0,0,"March 5, 2012",320305028,0,Magic
+3,1-4,7,1,5,5-13,2-2,40,J.  Johnson,2,2,13,PF,7,2,3,"March 5, 2012",320305028,1,Raptors
-8,0-0,1,2,4,3-7,0-2,34,E.  Davis,3,3,6,PF,7,0,1,"March 5, 2012",320305028,1,Raptors
+0,0-0,0,0,9,4-7,3-4,23,A.  Gray,2,4,11,C,11,1,2,"March 5, 2012",320305028,1,Raptors
+1,2-3,7,0,2,3-9,0-0,35,J.  Calderon,0,3,8,PG,2,2,1,"March 5, 2012",320305028,1,Raptors
-3,1-4,1,0,2,9-22,4-4,38,D.  DeRozan,0,3,23,SG,2,2,1,"March 5, 2012",320305028,1,Raptors
+0,0-0,0,0,0,0-0,0-0,0,G.  Forbes,0,0,0,sF,0,0,0,"March 5, 2012",320305028,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,R.  Butler,0,0,0,SF,0,0,0,"March 5, 2012",320305028,0,Raptors
+0,0-3,0,0,1,1-6,0-0,12,L.  Kleiza,0,4,2,SF,1,1,1,"March 5, 2012",320305028,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,S.  Alabi,0,0,0,C,0,0,0,"March 5, 2012",320305028,0,Raptors
+11,0-0,0,0,0,0-0,0-0,0,A.  Bargnani,0,0,0,C,0,0,0,"March 5, 2012",320305028,0,Raptors
-3,0-0,0,0,3,1-2,0-0,16,J.  Magloire,2,4,2,C,5,0,0,"March 5, 2012",320305028,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,C,0,0,0,"March 5, 2012",320305028,0,Raptors
-13,2-4,5,0,5,4-7,5-6,23,J.  Bayless,1,2,15,PG,6,0,1,"March 5, 2012",320305028,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,A.  Carter,0,0,0,PG,0,0,0,"March 5, 2012",320305028,0,Raptors
+3,2-2,1,0,1,2-6,2-2,18,L.  Barbosa,0,3,8,SG,1,0,3,"March 5, 2012",320305028,0,Raptors
-1,2-5,2,2,4,8-15,1-1,35,R.  Anderson,4,4,19,PF,8,1,0,"March 14, 2012",320314024,1,Magic
-1,2-7,4,1,4,7-16,1-1,38,H.  Turkoglu,0,1,17,SF,4,0,1,"March 14, 2012",320314024,1,Magic
-1,0-0,1,3,10,9-16,4-10,39,D.  Howard,2,2,22,C,12,2,3,"March 14, 2012",320314024,1,Magic
-1,5-7,7,1,5,9-15,2-2,32,J.  Nelson,0,5,25,PG,5,0,0,"March 14, 2012",320314024,1,Magic
-1,0-3,1,0,2,3-8,0-0,34,J.  Redick,0,3,6,SG,2,0,1,"March 14, 2012",320314024,1,Magic
-1,0-1,0,0,1,2-6,0-0,19,G.  Davis,0,2,4,PF,1,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"March 14, 2012",320314024,0,Magic
-1,1-2,1,0,3,2-3,0-0,15,Q.  Richardson,1,0,5,SF,4,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,E.  Clark,0,0,0,SF,0,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,I.  Smith,0,0,0,PG,0,0,0,"March 14, 2012",320314024,0,Magic
-1,1-2,2,0,1,2-3,2-2,16,C.  Duhon,0,2,7,PG,1,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,2,0,0,3-4,0-0,12,D.  Liggins,1,1,6,SG,1,0,1,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,V.  Wafer,0,0,0,SG,0,0,0,"March 14, 2012",320314024,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"March 14, 2012",320314024,0,Magic
-1,2-7,2,0,4,2-10,5-6,32,R.  Jefferson,1,0,11,SF,5,0,0,"March 14, 2012",320314024,1,Spurs
-1,0-0,1,0,1,2-4,0-0,11,D.  Blair,0,0,4,C,1,0,0,"March 14, 2012",320314024,1,Spurs
-1,0-0,2,0,9,7-12,7-10,31,T.  Duncan,4,1,21,C,13,0,0,"March 14, 2012",320314024,1,Spurs
-1,2-4,12,0,2,12-21,5-5,37,T.  Parker,0,1,31,PG,2,0,3,"March 14, 2012",320314024,1,Spurs
-1,1-2,0,1,3,3-6,0-0,21,D.  Green,0,1,7,SG,3,0,0,"March 14, 2012",320314024,1,Spurs
-1,2-2,2,0,5,4-5,2-2,31,K.  Leonard,1,3,12,SF,6,2,0,"March 14, 2012",320314024,0,Spurs
-1,1-2,1,0,5,1-3,0-0,19,M.  Bonner,0,1,3,C,5,0,1,"March 14, 2012",320314024,0,Spurs
