+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
--,0-0,1,0,2,5-7,2-3,18,A.  Stoudemire,0,2,12,C,2,0,1,"April 16, 2008",280416021,1,Suns
--,0-0,5,0,2,1-1,1-1,10,S.  Nash,0,0,3,PG,2,0,1,"April 16, 2008",280416021,1,Suns
--,2-2,3,0,3,2-3,0-0,12,R.  Bell,0,0,6,SG,3,1,0,"April 16, 2008",280416021,1,Suns
--,0-3,2,1,3,1-6,1-1,14,L.  Barbosa,1,2,3,SG,4,0,1,"April 16, 2008",280416021,1,Suns
--,0-0,0,0,0,0-0,0-0,0,L.  Johnson,0,0,0,PF,0,0,0,"April 16, 2008",280416021,0,Suns
--,0-0,0,0,3,3-5,1-2,12,B.  Skinner,0,1,7,PF,3,0,0,"April 16, 2008",280416021,0,Suns
--,1-1,0,1,10,6-8,3-4,24,S.  Marks,3,3,16,PF,13,1,1,"April 16, 2008",280416021,0,Suns
--,0-1,0,0,3,3-10,4-4,25,A.  Tucker,2,0,10,SF,5,0,0,"April 16, 2008",280416021,0,Suns
--,0-0,0,0,0,0-0,0-0,0,G.  Hill,0,0,0,SF,0,0,0,"April 16, 2008",280416021,0,Suns
--,0-0,3,0,1,3-5,1-2,26,B.  Diaw,0,1,7,C,1,0,0,"April 16, 2008",280416021,0,Suns
--,0-1,7,1,6,1-8,2-2,30,D.J. ,1,2,4,SG,7,1,2,"April 16, 2008",280416021,0,Suns
--,2-5,2,0,1,2-6,0-0,16,E.  Piatkowski,1,1,6,SG,2,0,1,"April 16, 2008",280416021,0,Suns
--,1-2,4,0,9,6-13,4-4,42,G.  Giricek,0,4,17,SG,9,0,4,"April 16, 2008",280416021,0,Suns
--,0-0,0,2,2,12-19,3-3,36,L.  Aldridge,1,3,27,PF,3,1,1,"October 30, 2007",271030024,1,Trail Blazers
--,3-6,1,1,2,9-15,0-0,39,M.  Webster,1,2,21,SF,3,0,0,"October 30, 2007",271030024,1,Trail Blazers
--,0-0,1,1,9,4-5,5-6,31,J.  Przybilla,1,3,13,C,10,0,2,"October 30, 2007",271030024,1,Trail Blazers
--,1-1,1,0,2,2-6,0-0,28,J.  Jack,1,1,5,PG,3,0,2,"October 30, 2007",271030024,1,Trail Blazers
--,1-2,6,0,3,2-10,2-4,38,B.  Roy,2,2,7,SG,5,0,4,"October 30, 2007",271030024,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"October 30, 2007",271030024,0,Trail Blazers
--,0-0,0,0,1,0-3,0-0,9,C.  Frye,1,2,0,PF,2,0,0,"October 30, 2007",271030024,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"October 30, 2007",271030024,0,Trail Blazers
--,0-0,2,0,5,4-10,3-4,20,T.  Outlaw,0,2,11,SF,5,0,2,"October 30, 2007",271030024,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"October 30, 2007",271030024,0,Trail Blazers
--,0-1,0,0,0,1-2,0-0,6,S.  Rodriguez,0,0,2,PG,0,0,1,"October 30, 2007",271030024,0,Trail Blazers
--,1-3,4,0,6,4-7,0-0,25,S.  Blake,0,4,9,PG,6,0,3,"October 30, 2007",271030024,0,Trail Blazers
--,0-0,0,0,2,1-1,0-0,7,J.  Jones,1,0,2,SG,3,0,1,"October 30, 2007",271030024,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"October 30, 2007",271030024,0,Trail Blazers
,,,,,,,Did not play,T.  Green,,,,PG,,,,"October 30, 2007",271030024,0,Trail Blazers
--,0-3,3,1,1,0-5,0-0,27,B.  Bowen,0,2,0,SF,1,0,0,"October 30, 2007",271030024,1,Spurs
--,0-0,3,1,7,10-15,4-7,36,T.  Duncan,6,2,24,C,13,0,0,"October 30, 2007",271030024,1,Spurs
--,0-0,0,1,3,3-4,0-0,19,F.  Oberto,1,6,6,C,4,0,1,"October 30, 2007",271030024,1,Spurs
--,0-1,2,0,5,7-14,5-6,36,T.  Parker,0,1,19,PG,5,1,3,"October 30, 2007",271030024,1,Spurs
--,1-5,3,0,1,4-11,0-0,23,M.  Finley,0,0,9,SG,1,0,0,"October 30, 2007",271030024,1,Spurs
--,0-0,0,0,0,0-0,0-0,0,R.  Horry,0,0,0,PF,0,0,0,"October 30, 2007",271030024,0,Spurs
--,0-2,0,0,3,4-9,0-0,19,M.  Bonner,2,2,8,C,5,0,0,"October 30, 2007",271030024,0,Spurs
--,0-0,0,0,0,0-0,0-0,1,I.  Mahinmi,0,0,0,C,0,0,0,"October 30, 2007",271030024,0,Spurs
--,0-0,0,0,4,4-9,1-2,21,F.  Elson,1,1,9,C,5,1,1,"October 30, 2007",271030024,0,Spurs
--,1-1,2,0,1,1-1,0-2,12,D.  Washington,0,1,3,PG,1,1,1,"October 30, 2007",271030024,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,J.  Vaughn,0,0,0,PG,0,0,0,"October 30, 2007",271030024,0,Spurs
--,3-7,0,0,1,4-8,1-1,17,B.  Barry,1,1,12,SG,2,0,0,"October 30, 2007",271030024,0,Spurs
--,1-5,8,1,2,4-11,7-8,29,M.  Ginobili,1,3,16,SG,3,5,2,"October 30, 2007",271030024,0,Spurs
,,,,,,,Did not play,I.  Udoka,,,,SG,,,,"October 30, 2007",271030024,0,Spurs
--,0-0,0,0,2,2-5,0-0,14,C.  Frye,1,2,4,PF,3,0,2,"November 17, 2007",271117027,1,Trail Blazers
--,0-0,2,1,6,8-17,2-3,39,L.  Aldridge,4,3,18,PF,10,0,2,"November 17, 2007",271117027,1,Trail Blazers
--,1-2,1,1,3,5-12,2-4,30,M.  Webster,2,2,13,SF,5,1,1,"November 17, 2007",271117027,1,Trail Blazers
--,1-4,5,0,1,3-8,0-0,34,S.  Blake,1,2,7,PG,2,0,2,"November 17, 2007",271117027,1,Trail Blazers
--,1-3,2,0,5,2-8,7-10,33,B.  Roy,0,2,12,SG,5,0,4,"November 17, 2007",271117027,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"November 17, 2007",271117027,0,Trail Blazers
--,1-4,1,0,3,3-7,4-6,21,T.  Outlaw,0,1,11,SF,3,0,1,"November 17, 2007",271117027,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"November 17, 2007",271117027,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"November 17, 2007",271117027,0,Trail Blazers
--,0-0,1,0,1,1-1,0-0,4,R.  LaFrentz,1,0,2,C,2,1,1,"November 17, 2007",271117027,0,Trail Blazers
--,0-0,0,5,6,2-2,1-1,28,J.  Przybilla,1,3,5,C,7,0,1,"November 17, 2007",271117027,0,Trail Blazers
--,0-2,2,0,0,0-3,0-0,12,T.  Green,0,3,0,PG,0,0,1,"November 17, 2007",271117027,0,Trail Blazers
--,0-0,0,0,1,0-0,0-0,3,S.  Rodriguez,0,0,0,PG,1,0,0,"November 17, 2007",271117027,0,Trail Blazers
--,2-4,5,0,3,5-7,6-7,22,J.  Jack,0,1,18,PG,3,1,2,"November 17, 2007",271117027,0,Trail Blazers
,,,,,,,Did not play,J.  Jones,,,,SG,,,,"November 17, 2007",271117027,0,Trail Blazers
--,4-8,2,0,4,11-23,4-4,35,A.  Jamison,7,0,30,PF,11,1,1,"November 17, 2007",271117027,1,Wizards
--,0-1,4,0,2,5-13,3-3,34,C.  Butler,3,1,13,SF,5,1,0,"November 17, 2007",271117027,1,Wizards
--,0-0,0,0,6,4-8,9-9,24,B.  Haywood,4,4,17,C,10,1,1,"November 17, 2007",271117027,1,Wizards
--,0-2,10,0,5,4-12,2-2,41,A.  Daniels,0,1,10,PG,5,2,2,"November 17, 2007",271117027,1,Wizards
--,0-0,4,0,2,0-0,0-0,24,D.  Stevenson,0,3,0,SG,2,1,1,"November 17, 2007",271117027,1,Wizards
--,0-0,1,0,2,1-4,0-0,20,D.  Songaila,0,2,2,PF,2,1,1,"November 17, 2007",271117027,0,Wizards
--,0-0,0,0,1,1-1,0-0,4,D.  McGuire,0,2,2,PF,1,0,1,"November 17, 2007",271117027,0,Wizards
--,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 17, 2007",271117027,0,Wizards
--,0-1,3,3,2,5-11,0-0,26,A.  Blatche,2,5,10,C,4,2,1,"November 17, 2007",271117027,0,Wizards
--,2-7,0,0,1,3-8,0-0,19,R.  Mason J,0,2,8,SG,1,0,0,"November 17, 2007",271117027,0,Wizards
--,2-3,2,0,1,6-9,3-4,15,N.  Young,0,4,17,SG,1,1,0,"November 17, 2007",271117027,0,Wizards
,,,,,,,Did not play,O.  Pecherov,,,,C,,,,"November 17, 2007",271117027,0,Wizards
,,,,,,,Did not play,G.  Arenas,,,,PG,,,,"November 17, 2007",271117027,0,Wizards
--,2-4,5,0,10,6-13,3-5,37,M.  World Peace,1,3,17,SF,11,2,1,"November 23, 2007",271123022,1,Kings
--,0-2,3,1,3,3-8,0-0,41,B.  Miller,2,4,6,C,5,1,4,"November 23, 2007",271123022,1,Kings
--,0-0,0,0,0,3-7,2-2,23,M.  Moore,0,4,8,C,0,1,0,"November 23, 2007",271123022,1,Kings
--,1-5,6,0,4,5-13,0-0,34,B.  Udrih,0,1,11,PG,4,0,4,"November 23, 2007",271123022,1,Kings
--,3-5,2,0,7,7-14,4-5,38,K.  Martin,0,5,21,SG,7,1,4,"November 23, 2007",271123022,1,Kings
--,0-0,0,0,0,0-0,0-0,0,S.  Abdur-Rahim,0,0,0,PF,0,0,0,"November 23, 2007",271123022,0,Kings
--,0-0,0,0,0,0-1,0-0,3,S.  Hawes,0,2,0,PF,0,0,0,"November 23, 2007",271123022,0,Kings
--,0-0,1,1,2,1-2,0-0,16,K.  Thomas,0,1,2,PF,2,0,2,"November 23, 2007",271123022,0,Kings
--,0-0,1,1,4,1-3,0-0,21,J.  Salmons,0,1,2,SF,4,0,1,"November 23, 2007",271123022,0,Kings
--,0-0,0,0,0,0-0,0-0,0,M.  Bibby,0,0,0,PG,0,0,0,"November 23, 2007",271123022,0,Kings
--,1-3,0,0,1,6-11,4-6,22,F.  Garcia,1,4,17,SG,2,1,2,"November 23, 2007",271123022,0,Kings
--,0-0,0,0,1,0-0,0-0,6,Q.  Douby,0,0,0,SG,1,0,0,"November 23, 2007",271123022,0,Kings
,,,,,,,Did not play,J.  Williams,,,,PF,,,,"November 23, 2007",271123022,0,Kings
,,,,,,,Did not play,D.  Watkins,,,,C,,,,"November 23, 2007",271123022,0,Kings
--,0-0,1,0,2,2-4,0-1,15,C.  Frye,0,1,4,PF,2,0,2,"November 23, 2007",271123022,1,Trail Blazers
--,0-0,0,3,8,12-15,4-8,43,L.  Aldridge,4,4,28,PF,12,0,2,"November 23, 2007",271123022,1,Trail Blazers
--,1-4,1,0,8,2-9,3-5,34,M.  Webster,1,2,8,SF,9,0,2,"November 23, 2007",271123022,1,Trail Blazers
--,3-7,4,0,0,5-9,0-0,26,S.  Blake,0,2,13,PG,0,1,1,"November 23, 2007",271123022,1,Trail Blazers
--,1-4,8,0,3,6-15,0-2,36,B.  Roy,1,2,13,SG,4,3,0,"November 23, 2007",271123022,1,Trail Blazers
--,0-0,0,3,4,2-6,2-2,28,T.  Outlaw,1,1,6,SF,5,1,1,"November 23, 2007",271123022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"November 23, 2007",271123022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"November 23, 2007",271123022,0,Trail Blazers
--,0-0,1,2,2,1-3,2-2,13,J.  Przybilla,3,5,4,C,5,0,4,"November 23, 2007",271123022,0,Trail Blazers
--,0-3,1,0,1,2-7,0-1,17,S.  Rodriguez,0,1,4,PG,1,1,2,"November 23, 2007",271123022,0,Trail Blazers
--,0-2,5,0,0,1-5,5-6,29,J.  Jack,0,2,7,PG,0,1,1,"November 23, 2007",271123022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  Jones,0,0,0,SG,0,0,0,"November 23, 2007",271123022,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"November 23, 2007",271123022,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"November 23, 2007",271123022,0,Trail Blazers
,,,,,,,Did not play,T.  Green,,,,PG,,,,"November 23, 2007",271123022,0,Trail Blazers
--,0-0,1,0,6,2-8,4-5,32,L.  Aldridge,2,2,8,PF,8,0,5,"December 2, 2007",271202024,1,Trail Blazers
--,2-4,0,0,0,7-11,1-2,34,M.  Webster,1,3,17,SF,1,1,2,"December 2, 2007",271202024,1,Trail Blazers
--,0-0,0,1,3,0-3,0-0,11,J.  Przybilla,2,2,0,C,5,0,0,"December 2, 2007",271202024,1,Trail Blazers
--,0-0,2,0,3,0-2,1-1,20,S.  Blake,1,2,1,PG,4,0,0,"December 2, 2007",271202024,1,Trail Blazers
--,0-1,5,0,2,1-9,2-3,33,B.  Roy,1,1,4,SG,3,0,0,"December 2, 2007",271202024,1,Trail Blazers
--,0-0,0,0,1,0-0,0-0,5,J.  McRoberts,0,1,0,PF,1,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,1,0,1,1-3,0-0,7,C.  Frye,0,0,2,PF,1,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,1,1,8,8-16,1-2,28,T.  Outlaw,3,2,17,SF,11,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-1,0,1,3,2-4,1-2,14,R.  LaFrentz,0,2,5,C,3,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,0-0,2,0,0,3-5,0-0,13,S.  Rodriguez,0,2,6,PG,0,1,0,"December 2, 2007",271202024,0,Trail Blazers
--,1-1,3,0,0,4-7,0-0,21,J.  Jack,0,2,9,PG,0,0,2,"December 2, 2007",271202024,0,Trail Blazers
--,1-3,1,0,1,2-7,5-5,23,J.  Jones,0,3,10,SG,1,0,0,"December 2, 2007",271202024,0,Trail Blazers
--,2-3,1,0,2,3-7,2-2,29,B.  Bowen,1,2,10,SF,3,2,0,"December 2, 2007",271202024,1,Spurs
--,0-0,0,1,0,1-7,0-0,11,T.  Duncan,2,0,2,C,2,0,0,"December 2, 2007",271202024,1,Spurs
--,0-0,1,0,8,3-3,0-0,25,F.  Oberto,1,3,6,C,9,0,0,"December 2, 2007",271202024,1,Spurs
--,1-2,8,0,2,11-15,4-6,35,T.  Parker,2,0,27,PG,4,0,1,"December 2, 2007",271202024,1,Spurs
--,0-1,3,0,3,2-10,0-0,21,M.  Finley,0,1,4,SG,3,0,0,"December 2, 2007",271202024,1,Spurs
--,0-0,0,2,2,0-1,0-0,6,R.  Horry,0,0,0,PF,2,0,1,"December 2, 2007",271202024,0,Spurs
--,1-1,1,0,0,2-4,2-2,17,M.  Bonner,1,3,7,C,1,0,1,"December 2, 2007",271202024,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,I.  Mahinmi,0,0,0,C,0,0,0,"December 2, 2007",271202024,0,Spurs
--,0-0,2,1,3,2-5,0-0,22,F.  Elson,1,1,4,C,4,0,0,"December 2, 2007",271202024,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,D.  Washington,0,0,0,PG,0,0,0,"December 2, 2007",271202024,0,Spurs
--,0-0,2,0,1,5-6,0-0,17,J.  Vaughn,0,2,10,PG,1,1,1,"December 2, 2007",271202024,0,Spurs
--,3-5,3,0,5,5-7,4-4,25,B.  Barry,0,5,17,SG,5,0,0,"December 2, 2007",271202024,0,Spurs
--,1-4,2,1,5,2-8,6-9,23,M.  Ginobili,0,2,11,SG,5,0,0,"December 2, 2007",271202024,0,Spurs
--,0-1,0,0,0,1-3,0-0,8,I.  Udoka,0,0,2,SG,0,0,0,"December 2, 2007",271202024,0,Spurs
--,0-0,0,1,2,3-10,4-4,20,C.  Frye,1,5,10,PF,3,0,1,"December 11, 2007",271211026,1,Trail Blazers
--,5-8,2,0,3,9-13,2-3,30,M.  Webster,2,1,25,SF,5,1,3,"December 11, 2007",271211026,1,Trail Blazers
--,0-0,1,6,9,2-3,2-2,38,J.  Przybilla,1,4,6,C,10,0,2,"December 11, 2007",271211026,1,Trail Blazers
--,2-5,8,0,3,2-6,0-2,31,S.  Blake,0,0,6,PG,3,3,2,"December 11, 2007",271211026,1,Trail Blazers
--,0-0,3,0,3,5-12,6-7,32,B.  Roy,0,3,16,SG,3,1,2,"December 11, 2007",271211026,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"December 11, 2007",271211026,0,Trail Blazers
--,0-1,2,0,4,4-9,3-4,29,T.  Outlaw,1,3,11,SF,5,1,5,"December 11, 2007",271211026,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"December 11, 2007",271211026,0,Trail Blazers
--,0-0,1,1,2,0-0,0-0,9,R.  LaFrentz,0,2,0,C,2,0,1,"December 11, 2007",271211026,0,Trail Blazers
--,1-1,2,0,2,1-3,1-2,9,S.  Rodriguez,0,0,4,PG,2,0,1,"December 11, 2007",271211026,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"December 11, 2007",271211026,0,Trail Blazers
--,0-1,2,0,2,5-8,6-6,24,J.  Jack,0,0,16,PG,2,1,2,"December 11, 2007",271211026,0,Trail Blazers
--,0-1,0,1,1,1-3,1-1,19,J.  Jones,1,2,3,SG,2,0,0,"December 11, 2007",271211026,0,Trail Blazers
,,,,,,,Did not play,L.  Aldridge,,,,PF,,,,"December 11, 2007",271211026,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"December 11, 2007",271211026,0,Trail Blazers
--,0-0,1,0,9,11-17,7-11,37,C.  Boozer,4,4,29,PF,13,2,4,"December 11, 2007",271211026,1,Jazz
--,0-1,0,2,2,1-3,1-2,26,A.  Kirilenko,2,1,3,SF,4,0,2,"December 11, 2007",271211026,1,Jazz
--,0-0,4,1,0,3-4,0-0,22,R.  Brewer,0,2,6,SF,0,1,0,"December 11, 2007",271211026,1,Jazz
--,1-4,0,0,2,3-9,2-3,21,M.  Okur,3,0,9,C,5,0,2,"December 11, 2007",271211026,1,Jazz
--,1-3,9,0,3,4-15,2-3,34,D.  Williams,3,1,11,PG,6,4,2,"December 11, 2007",271211026,1,Jazz
--,0-0,1,1,3,6-12,2-2,24,P.  Millsap,5,5,14,PF,8,1,0,"December 11, 2007",271211026,0,Jazz
--,0-2,0,0,0,2-7,0-0,10,C.  Miles,0,2,4,SF,0,1,1,"December 11, 2007",271211026,0,Jazz
--,1-3,3,0,3,1-5,0-0,22,M.  Harpring,2,5,3,SF,5,0,2,"December 11, 2007",271211026,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,K.  Fesenko,0,0,0,C,0,0,0,"December 11, 2007",271211026,0,Jazz
--,0-0,0,0,1,0-1,2-2,14,J.  Collins,1,1,2,C,2,0,0,"December 11, 2007",271211026,0,Jazz
--,1-2,0,0,2,2-7,0-0,14,J.  Hart,0,2,5,PG,2,1,2,"December 11, 2007",271211026,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,M.  Almond,0,0,0,SG,0,0,0,"December 11, 2007",271211026,0,Jazz
--,1-4,2,0,3,1-8,0-0,16,G.  Giricek,1,2,3,SG,4,1,0,"December 11, 2007",271211026,0,Jazz
,,,,,,,Did not play,R.  Price,,,,PG,,,,"December 11, 2007",271211026,0,Jazz
--,0-0,6,0,9,10-20,2-4,36,C.  Boozer,3,6,22,PF,12,4,0,"December 14, 2007",271214022,1,Jazz
--,0-1,1,1,5,6-19,4-5,44,A.  Kirilenko,3,4,16,SF,8,0,2,"December 14, 2007",271214022,1,Jazz
--,0-2,2,0,3,5-13,3-3,32,R.  Brewer,2,4,13,SF,5,0,3,"December 14, 2007",271214022,1,Jazz
--,0-0,1,0,2,2-2,2-2,15,J.  Collins,1,2,6,C,3,0,1,"December 14, 2007",271214022,1,Jazz
--,0-5,10,1,4,5-14,1-2,41,D.  Williams,1,4,11,PG,5,1,5,"December 14, 2007",271214022,1,Jazz
--,0-0,0,1,2,3-7,3-4,21,P.  Millsap,2,5,9,PF,4,1,1,"December 14, 2007",271214022,0,Jazz
--,0-0,1,0,1,2-2,0-0,5,C.  Miles,1,0,4,SF,2,0,0,"December 14, 2007",271214022,0,Jazz
--,0-0,0,0,4,2-5,1-2,19,M.  Harpring,3,0,5,SF,7,0,0,"December 14, 2007",271214022,0,Jazz
--,0-0,0,0,1,0-1,0-0,5,K.  Fesenko,2,0,0,C,3,0,0,"December 14, 2007",271214022,0,Jazz
--,0-2,0,0,0,1-3,1-1,7,R.  Price,0,1,3,PG,0,0,0,"December 14, 2007",271214022,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,J.  Hart,0,0,0,PG,0,0,0,"December 14, 2007",271214022,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,M.  Almond,0,0,0,SG,0,0,0,"December 14, 2007",271214022,0,Jazz
--,0-3,0,0,1,1-8,0-0,16,G.  Giricek,0,4,2,SG,1,0,0,"December 14, 2007",271214022,0,Jazz
,,,,,,,Did not play,M.  Okur,,,,C,,,,"December 14, 2007",271214022,0,Jazz
--,0-0,1,0,3,2-6,1-2,18,C.  Frye,0,2,5,PF,3,0,2,"December 14, 2007",271214022,1,Trail Blazers
--,1-3,1,0,4,1-4,7-8,23,M.  Webster,0,1,10,SF,4,1,0,"December 14, 2007",271214022,1,Trail Blazers
--,0-0,0,1,5,4-6,0-0,35,J.  Przybilla,3,5,8,C,8,0,1,"December 14, 2007",271214022,1,Trail Blazers
--,0-1,4,0,2,1-3,0-0,22,S.  Blake,0,2,2,PG,2,1,2,"December 14, 2007",271214022,1,Trail Blazers
--,0-3,4,0,3,11-21,7-7,36,B.  Roy,1,1,29,SG,4,1,3,"December 14, 2007",271214022,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,2,1,5,6-10,9-14,27,T.  Outlaw,1,2,21,SF,6,2,1,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,0,3,0,1-2,0-0,11,R.  LaFrentz,0,2,2,C,0,0,0,"December 14, 2007",271214022,0,Trail Blazers
--,0-2,1,0,3,1-7,1-2,12,S.  Rodriguez,1,3,3,PG,4,0,0,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,4,0,4,0-4,5-6,27,J.  Jack,0,4,5,PG,4,2,4,"December 14, 2007",271214022,0,Trail Blazers
--,1-2,0,1,4,3-5,7-7,29,J.  Jones,0,2,14,SG,4,0,1,"December 14, 2007",271214022,0,Trail Blazers
,,,,,,,Did not play,L.  Aldridge,,,,PF,,,,"December 14, 2007",271214022,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"December 14, 2007",271214022,0,Trail Blazers
--,0-0,2,0,8,6-13,6-6,33,C.  Bosh,3,3,18,PF,11,0,2,"December 19, 2007",271219022,1,Raptors
--,0-1,1,2,2,2-9,0-0,23,J.  Moon,2,2,4,SF,4,0,0,"December 19, 2007",271219022,1,Raptors
--,0-0,0,0,1,4-6,0-0,12,R.  Nesterovic,2,0,8,C,3,1,1,"December 19, 2007",271219022,1,Raptors
--,1-2,9,0,0,9-16,0-0,35,J.  Calderon,0,2,19,PG,0,1,1,"December 19, 2007",271219022,1,Raptors
--,3-4,4,0,2,6-8,1-1,30,A.  Parker,1,2,16,SG,3,2,1,"December 19, 2007",271219022,1,Raptors
--,0-0,0,0,0,0-0,0-0,0,J.  Garbajosa,0,0,0,PF,0,0,0,"December 19, 2007",271219022,0,Raptors
--,0-0,1,1,5,6-11,1-3,26,K.  Humphries,0,3,13,PF,5,0,1,"December 19, 2007",271219022,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,M.  Baston,0,0,0,SF,0,0,0,"December 19, 2007",271219022,0,Raptors
--,0-0,1,1,2,1-3,0-0,19,A.  Bargnani,0,2,2,C,2,0,1,"December 19, 2007",271219022,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,T.J. ,0,0,0,PG,0,0,0,"December 19, 2007",271219022,0,Raptors
--,0-1,2,0,1,0-3,0-0,13,D.  Martin,1,2,0,PG,2,0,0,"December 19, 2007",271219022,0,Raptors
--,1-2,1,0,4,1-4,0-0,27,C.  Delfino,0,1,3,SG,4,0,0,"December 19, 2007",271219022,0,Raptors
--,1-2,2,0,0,6-9,0-0,21,J.  Kapono,1,4,13,SG,1,0,3,"December 19, 2007",271219022,0,Raptors
,,,,,,,Did not play,J.  Graham,,,,SF,,,,"December 19, 2007",271219022,0,Raptors
,,,,,,,Did not play,J.  Dixon,,,,SG,,,,"December 19, 2007",271219022,0,Raptors
--,0-0,3,0,4,7-15,1-2,37,L.  Aldridge,3,1,15,PF,7,0,1,"December 19, 2007",271219022,1,Trail Blazers
--,4-5,2,0,2,5-7,1-2,24,M.  Webster,0,0,15,SF,2,0,0,"December 19, 2007",271219022,1,Trail Blazers
--,0-0,1,0,3,2-3,0-0,19,J.  Przybilla,1,3,4,C,4,0,0,"December 19, 2007",271219022,1,Trail Blazers
--,2-4,1,0,0,6-9,0-0,25,S.  Blake,0,0,14,PG,0,0,2,"December 19, 2007",271219022,1,Trail Blazers
--,3-5,8,0,8,10-16,2-3,40,B.  Roy,1,2,25,SG,9,0,4,"December 19, 2007",271219022,1,Trail Blazers
--,0-0,1,0,2,2-4,2-2,13,C.  Frye,3,3,6,PF,5,0,2,"December 19, 2007",271219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"December 19, 2007",271219022,0,Trail Blazers
--,0-0,2,1,5,4-12,3-4,26,T.  Outlaw,2,1,11,SF,7,1,1,"December 19, 2007",271219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"December 19, 2007",271219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"December 19, 2007",271219022,0,Trail Blazers
--,0-1,3,0,0,1-3,0-0,8,S.  Rodriguez,0,0,2,PG,0,0,1,"December 19, 2007",271219022,0,Trail Blazers
--,1-3,1,0,3,1-4,0-0,23,J.  Jack,0,1,3,PG,3,1,1,"December 19, 2007",271219022,0,Trail Blazers
--,0-3,3,0,3,1-4,4-4,24,J.  Jones,0,0,6,SG,3,0,0,"December 19, 2007",271219022,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"December 19, 2007",271219022,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"December 19, 2007",271219022,0,Trail Blazers
