+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-5,0-2,5,0,2,1-5,1-1,25,K.  Lowry,0,3,3,PG,2,1,1,"December 19, 2009",291219010,0,Rockets
+1,0-0,2,1,1,1-5,0-0,8,T.  McGrady,0,0,2,SG,1,0,0,"December 19, 2009",291219010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"December 19, 2009",291219010,0,Rockets
-1,0-0,2,1,2,6-12,1-1,30,A.  Thornton,1,5,13,SF,3,2,0,"December 22, 2009",291222010,1,Clippers
-2,0-0,3,2,4,13-21,3-5,42,C.  Kaman,3,4,29,C,7,0,6,"December 22, 2009",291222010,1,Clippers
+2,0-0,3,3,16,5-6,2-2,39,M.  Camby,3,3,12,C,19,0,2,"December 22, 2009",291222010,1,Clippers
-1,1-2,9,0,2,5-13,7-8,35,B.  Davis,0,2,18,PG,2,1,1,"December 22, 2009",291222010,1,Clippers
-2,1-5,3,0,1,6-17,2-3,37,E.  Gordon,0,2,15,SG,1,1,0,"December 22, 2009",291222010,1,Clippers
+0,0-0,0,0,0,0-0,0-0,0,B.  Griffin,0,0,0,PF,0,0,0,"December 22, 2009",291222010,0,Clippers
-7,0-0,2,0,1,0-0,1-2,11,C.  Smith,0,4,1,PF,1,1,1,"December 22, 2009",291222010,0,Clippers
-8,0-0,0,0,0,0-0,0-0,4,B.  Skinner,0,1,0,PF,0,0,1,"December 22, 2009",291222010,0,Clippers
+0,0-0,0,0,0,0-0,0-0,0,S.  Novak,0,0,0,SF,0,0,0,"December 22, 2009",291222010,0,Clippers
-17,1-2,0,1,2,2-7,0-0,28,R.  Butler,1,3,5,SF,3,1,0,"December 22, 2009",291222010,0,Clippers
+0,0-0,0,0,0,0-0,0-0,0,D.  Jordan,0,0,0,C,0,0,0,"December 22, 2009",291222010,0,Clippers
-8,0-0,1,2,1,3-3,0-0,13,S.  Telfair,0,0,6,PG,1,0,1,"December 22, 2009",291222010,0,Clippers
-1,0-0,0,0,1,0-0,0-0,1,M.  Collins,0,0,0,PG,1,0,1,"December 22, 2009",291222010,0,Clippers
-8,0-0,0,0,0,0-0,0-0,0,R.  Davis,0,0,0,SG,0,0,0,"December 22, 2009",291222010,0,Clippers
+4,0-0,0,0,0,0-0,0-0,0,K.  Rush,0,0,0,SG,0,0,0,"December 22, 2009",291222010,0,Clippers
-4,0-0,1,1,4,9-13,1-2,28,L.  Scola,3,3,19,PF,7,2,1,"December 22, 2009",291222010,1,Rockets
-8,0-0,2,0,2,1-2,0-2,11,C.  Hayes,0,4,2,PF,2,0,1,"December 22, 2009",291222010,1,Rockets
+4,3-6,3,1,7,4-10,0-1,41,S.  Battier,1,0,11,SF,8,0,1,"December 22, 2009",291222010,1,Rockets
+4,0-4,6,2,3,2-11,3-6,35,T.  Ariza,1,3,7,SF,4,1,1,"December 22, 2009",291222010,1,Rockets
-5,1-4,1,0,0,2-8,2-3,23,A.  Brooks,1,1,7,PG,1,0,0,"December 22, 2009",291222010,1,Rockets
+17,0-0,1,2,3,7-10,13-15,37,C.  Landry,2,1,27,PF,5,0,3,"December 22, 2009",291222010,0,Rockets
+19,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"December 22, 2009",291222010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"December 22, 2009",291222010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Budinger,0,0,0,SF,0,0,0,"December 22, 2009",291222010,0,Rockets
+10,0-0,1,0,1,3-4,1-2,19,D.  Andersen,0,3,7,C,1,1,0,"December 22, 2009",291222010,0,Rockets
-4,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"December 22, 2009",291222010,0,Rockets
+19,1-3,7,0,3,6-13,3-3,30,K.  Lowry,2,2,16,PG,5,2,2,"December 22, 2009",291222010,0,Rockets
+3,0-0,3,0,1,3-5,4-4,8,T.  McGrady,0,0,10,SG,1,0,0,"December 22, 2009",291222010,0,Rockets
+5,0-1,1,0,1,1-3,0-0,9,J.  Taylor,0,1,2,SG,1,0,0,"December 22, 2009",291222010,0,Rockets
-1,0-0,2,0,5,7-14,0-0,25,L.  Scola,0,3,14,PF,5,0,0,"December 23, 2009",291223019,1,Rockets
-1,0-0,0,0,2,3-5,2-2,20,C.  Hayes,1,2,8,PF,3,0,0,"December 23, 2009",291223019,1,Rockets
-1,1-3,4,1,4,1-4,2-2,33,S.  Battier,1,1,5,SF,5,1,2,"December 23, 2009",291223019,1,Rockets
-1,0-3,1,0,6,1-10,4-4,36,T.  Ariza,1,2,6,SF,7,1,1,"December 23, 2009",291223019,1,Rockets
-1,4-8,4,0,3,5-14,3-3,34,A.  Brooks,0,1,17,PG,3,1,3,"December 23, 2009",291223019,1,Rockets
-1,0-0,1,1,2,8-11,4-4,25,C.  Landry,1,4,20,PF,3,1,2,"December 23, 2009",291223019,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"December 23, 2009",291223019,0,Rockets
-1,0-0,0,0,1,0-0,0-0,2,B.  Cook,0,0,0,PF,1,0,0,"December 23, 2009",291223019,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,C.  Budinger,0,0,0,SF,0,0,0,"December 23, 2009",291223019,0,Rockets
-1,0-0,0,0,0,0-0,0-0,2,M.  Harris,0,0,0,SF,0,0,1,"December 23, 2009",291223019,0,Rockets
-1,0-2,0,0,3,0-3,0-0,20,D.  Andersen,1,5,0,C,4,1,0,"December 23, 2009",291223019,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"December 23, 2009",291223019,0,Rockets
-1,1-3,2,0,4,5-12,2-4,25,K.  Lowry,1,1,13,PG,5,1,1,"December 23, 2009",291223019,0,Rockets
-1,0-1,0,0,1,1-5,0-0,11,J.  Taylor,0,0,2,SG,1,0,0,"December 23, 2009",291223019,0,Rockets
-1,0-0,1,0,0,1-4,0-0,8,T.  McGrady,0,1,2,SG,0,0,0,"December 23, 2009",291223019,0,Rockets
-1,4-7,1,0,2,5-11,1-2,29,R.  Lewis,0,3,15,PF,2,3,0,"December 23, 2009",291223019,1,Magic
-1,0-2,1,0,1,3-7,0-0,24,M.  Pietrus,1,0,6,SF,2,0,0,"December 23, 2009",291223019,1,Magic
-1,0-0,3,4,16,5-7,3-4,33,D.  Howard,4,4,13,C,20,2,3,"December 23, 2009",291223019,1,Magic
-1,2-3,4,0,3,6-11,1-2,29,J.  Nelson,1,3,15,PG,4,2,4,"December 23, 2009",291223019,1,Magic
-1,1-5,4,0,5,6-16,5-5,34,V.  Carter,0,2,18,SG,5,0,4,"December 23, 2009",291223019,1,Magic
-1,0-0,0,0,0,0-0,0-0,0,B.  Bass,0,0,0,PF,0,0,0,"December 23, 2009",291223019,0,Magic
-1,3-7,0,0,7,5-10,1-2,19,R.  Anderson,2,0,14,PF,9,0,1,"December 23, 2009",291223019,0,Magic
-1,0-1,0,0,1,4-8,0-0,14,M.  Barnes,1,0,8,SF,2,0,0,"December 23, 2009",291223019,0,Magic
-1,0-0,0,3,3,0-1,0-0,15,M.  Gortat,1,2,0,C,4,0,0,"December 23, 2009",291223019,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,A.  Foyle,0,0,0,C,0,0,0,"December 23, 2009",291223019,0,Magic
-1,0-1,6,0,1,2-5,0-0,19,J.  Williams,0,3,4,PG,1,1,1,"December 23, 2009",291223019,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,PG,0,0,0,"December 23, 2009",291223019,0,Magic
-1,1-3,2,0,0,3-9,2-2,24,J.  Redick,0,0,9,SG,0,1,3,"December 23, 2009",291223019,0,Magic
+0,2-4,4,0,10,18-30,6-8,39,D.  West,2,3,44,PF,12,2,3,"December 29, 2009",291229010,1,Hornets
+12,0-2,0,0,4,0-4,0-0,29,P.  Stojakovic,0,2,0,SF,4,0,0,"December 29, 2009",291229010,1,Hornets
+8,0-0,0,5,4,4-6,1-1,31,E.  Okafor,2,6,9,C,6,1,1,"December 29, 2009",291229010,1,Hornets
-11,0-3,10,2,10,7-15,2-4,42,C.  Paul,1,1,16,PG,11,2,1,"December 29, 2009",291229010,1,Hornets
+8,2-3,3,0,2,3-6,0-0,31,D.  Brown,2,2,8,SG,4,1,2,"December 29, 2009",291229010,1,Hornets
-6,0-0,0,0,0,0-0,0-0,0,H.  Armstrong,0,0,0,PF,0,0,0,"December 29, 2009",291229010,0,Hornets
+8,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"December 29, 2009",291229010,0,Hornets
-21,0-0,1,0,0,4-9,0-0,17,D.  Songaila,2,4,8,PF,2,0,1,"December 29, 2009",291229010,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"December 29, 2009",291229010,0,Hornets
-3,0-0,0,0,1,1-2,0-0,7,J.  Wright,0,0,2,SF,1,0,0,"December 29, 2009",291229010,0,Hornets
-20,1-2,1,0,1,2-6,0-0,19,J.  Posey,0,3,5,SF,1,1,1,"December 29, 2009",291229010,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,B.  Brown,0,0,0,PG,0,0,0,"December 29, 2009",291229010,0,Hornets
-16,0-0,1,0,1,3-5,2-3,16,D.  Collison,0,2,8,PG,1,1,0,"December 29, 2009",291229010,0,Hornets
+3,0-0,0,0,0,0-1,0-0,9,M.  Thornton,0,0,0,SG,0,0,0,"December 29, 2009",291229010,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"December 29, 2009",291229010,0,Hornets
-6,0-0,3,0,11,5-10,3-4,32,L.  Scola,1,3,13,PF,12,1,0,"December 29, 2009",291229010,1,Rockets
-12,0-0,2,0,2,1-4,2-2,15,C.  Hayes,1,2,4,PF,3,0,1,"December 29, 2009",291229010,1,Rockets
+4,5-8,3,1,2,7-12,1-1,43,S.  Battier,0,1,20,SF,2,0,2,"December 29, 2009",291229010,1,Rockets
-4,2-8,5,0,3,5-15,1-2,38,T.  Ariza,2,3,13,SF,5,1,3,"December 29, 2009",291229010,1,Rockets
+6,5-7,4,0,0,8-12,6-7,37,A.  Brooks,1,5,27,PG,1,1,1,"December 29, 2009",291229010,1,Rockets
+13,0-0,2,1,2,6-16,6-8,35,C.  Landry,4,0,18,PF,6,1,1,"December 29, 2009",291229010,0,Rockets
+21,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"December 29, 2009",291229010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"December 29, 2009",291229010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Budinger,0,0,0,SF,0,0,0,"December 29, 2009",291229010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,M.  Harris,0,0,0,SF,0,0,0,"December 29, 2009",291229010,0,Rockets
+18,0-0,1,0,4,3-5,0-0,12,D.  Andersen,0,1,6,C,4,0,0,"December 29, 2009",291229010,0,Rockets
-6,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"December 29, 2009",291229010,0,Rockets
+21,0-0,7,0,5,2-2,3-4,28,K.  Lowry,0,3,7,PG,5,0,4,"December 29, 2009",291229010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"December 29, 2009",291229010,0,Rockets
-6,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"December 29, 2009",291229010,0,Rockets
-1,0-0,0,0,2,5-11,5-6,24,L.  Scola,1,4,15,PF,3,0,1,"January 2, 2010",300102003,1,Rockets
-13,0-0,5,0,12,4-7,1-2,36,C.  Hayes,1,4,9,PF,13,1,1,"January 2, 2010",300102003,1,Rockets
-7,2-4,4,0,3,2-5,0-0,36,S.  Battier,1,1,6,SF,4,1,1,"January 2, 2010",300102003,1,Rockets
-6,2-7,3,0,7,7-14,3-4,38,T.  Ariza,0,2,19,SF,7,1,7,"January 2, 2010",300102003,1,Rockets
-7,3-6,2,0,1,6-11,2-2,38,A.  Brooks,0,1,17,PG,1,0,3,"January 2, 2010",300102003,1,Rockets
+4,0-0,1,1,1,4-7,0-0,19,C.  Landry,0,6,8,PF,1,0,2,"January 2, 2010",300102003,0,Rockets
+5,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"January 2, 2010",300102003,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"January 2, 2010",300102003,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Budinger,0,0,0,SF,0,0,0,"January 2, 2010",300102003,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,M.  Harris,0,0,0,SF,0,0,0,"January 2, 2010",300102003,0,Rockets
+3,0-2,0,0,3,3-8,0-0,16,D.  Andersen,0,2,6,C,3,0,0,"January 2, 2010",300102003,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"January 2, 2010",300102003,0,Rockets
+5,1-1,6,0,2,3-8,5-5,25,K.  Lowry,4,5,12,PG,6,0,0,"January 2, 2010",300102003,0,Rockets
+2,0-0,0,0,0,1-1,1-2,7,J.  Taylor,1,0,3,SG,1,0,1,"January 2, 2010",300102003,0,Rockets
-2,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 2, 2010",300102003,0,Rockets
+8,0-0,2,0,4,6-14,3-4,36,D.  West,1,2,15,PF,5,1,1,"January 2, 2010",300102003,1,Hornets
-10,1-4,1,0,1,2-7,0-0,25,P.  Stojakovic,0,3,5,SF,1,0,2,"January 2, 2010",300102003,1,Hornets
+1,0-0,1,0,12,6-8,2-4,37,E.  Okafor,4,4,14,C,16,1,0,"January 2, 2010",300102003,1,Hornets
+8,1-2,9,1,2,9-21,9-10,43,C.  Paul,0,3,28,PG,2,2,1,"January 2, 2010",300102003,1,Hornets
+13,0-3,1,0,1,5-9,2-2,26,D.  Brown,1,1,12,SG,2,1,2,"January 2, 2010",300102003,1,Hornets
-1,0-0,0,0,0,0-0,0-0,0,H.  Armstrong,0,0,0,PF,0,0,0,"January 2, 2010",300102003,0,Hornets
+1,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"January 2, 2010",300102003,0,Hornets
-2,0-0,1,0,1,5-11,2-2,16,D.  Songaila,2,1,12,PF,3,0,1,"January 2, 2010",300102003,0,Hornets
+2,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"January 2, 2010",300102003,0,Hornets
+0,0-0,1,0,0,1-1,0-0,6,J.  Wright,1,1,2,SF,1,1,0,"January 2, 2010",300102003,0,Hornets
+14,1-2,2,0,6,1-2,2-2,23,J.  Posey,0,3,5,SF,6,0,0,"January 2, 2010",300102003,0,Hornets
+2,0-3,0,0,0,2-6,0-0,13,B.  Brown,1,1,4,PG,1,1,0,"January 2, 2010",300102003,0,Hornets
-10,0-0,0,0,0,0-3,0-0,10,D.  Collison,0,2,0,PG,0,0,0,"January 2, 2010",300102003,0,Hornets
-4,0-0,0,0,0,1-3,0-0,5,M.  Thornton,0,0,2,SG,0,0,0,"January 2, 2010",300102003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"January 2, 2010",300102003,0,Hornets
-7,0-0,2,1,3,7-14,1-3,34,L.  Scola,1,3,15,PF,4,0,3,"January 5, 2010",300105013,1,Rockets
-12,0-0,1,0,2,1-2,0-0,17,C.  Hayes,2,1,2,PF,4,2,0,"January 5, 2010",300105013,1,Rockets
-17,2-7,2,0,3,2-8,1-2,39,S.  Battier,1,5,7,SF,4,2,2,"January 5, 2010",300105013,1,Rockets
-2,1-5,8,0,2,5-14,1-1,38,T.  Ariza,1,1,12,SF,3,1,2,"January 5, 2010",300105013,1,Rockets
-13,1-6,3,0,3,7-16,3-4,38,A.  Brooks,0,5,18,PG,3,3,5,"January 5, 2010",300105013,1,Rockets
+5,0-0,1,1,5,7-11,5-6,31,C.  Landry,1,3,19,PF,6,1,1,"January 5, 2010",300105013,0,Rockets
-12,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"January 5, 2010",300105013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"January 5, 2010",300105013,0,Rockets
+8,0-1,0,0,1,0-3,2-2,9,C.  Budinger,0,0,2,SF,1,0,0,"January 5, 2010",300105013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,M.  Harris,0,0,0,SF,0,0,0,"January 5, 2010",300105013,0,Rockets
-4,0-3,0,1,2,1-6,0-0,15,D.  Andersen,0,1,2,C,2,0,0,"January 5, 2010",300105013,0,Rockets
-7,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"January 5, 2010",300105013,0,Rockets
-3,0-1,5,0,7,1-3,0-2,20,K.  Lowry,2,2,2,PG,9,0,2,"January 5, 2010",300105013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"January 5, 2010",300105013,0,Rockets
+19,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 5, 2010",300105013,0,Rockets
+5,0-1,9,1,14,7-10,3-3,39,L.  Odom,5,3,17,PF,19,0,1,"January 5, 2010",300105013,1,Lakers
+5,1-3,0,1,4,3-11,0-0,33,M.  World Peace,3,3,7,SF,7,1,4,"January 5, 2010",300105013,1,Lakers
+14,1-1,3,1,3,9-23,3-4,43,K.  Bryant,0,4,22,SF,3,1,4,"January 5, 2010",300105013,1,Lakers
+16,0-0,1,1,5,10-16,4-7,38,A.  Bynum,3,4,24,C,8,2,3,"January 5, 2010",300105013,1,Lakers
+19,0-2,2,0,2,1-4,2-2,26,D.  Fisher,0,1,4,PG,2,0,0,"January 5, 2010",300105013,1,Lakers
-3,0-0,2,0,3,1-4,2-2,15,J.  Powell,0,2,4,PF,3,0,3,"January 5, 2010",300105013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Morrison,0,0,0,SF,0,0,0,"January 5, 2010",300105013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"January 5, 2010",300105013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,P.  Gasol,0,0,0,C,0,0,0,"January 5, 2010",300105013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,3,D.  Ilunga-Mbenga,0,1,0,C,0,0,2,"January 5, 2010",300105013,0,Lakers
+4,0-0,0,0,2,1-2,0-0,16,S.  Brown,0,1,2,PG,2,1,1,"January 5, 2010",300105013,0,Lakers
-12,0-2,3,1,1,4-8,0-0,20,J.  Farmar,0,4,8,PG,1,0,2,"January 5, 2010",300105013,0,Lakers
-3,0-1,0,0,3,0-1,0-0,7,S.  Vujacic,2,2,0,SG,5,1,0,"January 5, 2010",300105013,0,Lakers
-20,0-0,0,0,2,5-11,1-2,23,L.  Scola,3,1,11,PF,5,1,2,"January 6, 2010",300106021,1,Rockets
-21,0-0,1,0,1,1-3,0-0,13,C.  Hayes,1,1,2,PF,2,0,1,"January 6, 2010",300106021,1,Rockets
-22,0-3,3,0,3,0-4,0-0,28,S.  Battier,2,2,0,SF,5,1,3,"January 6, 2010",300106021,1,Rockets
-19,4-11,1,0,4,5-14,1-1,33,T.  Ariza,0,1,15,SF,4,1,0,"January 6, 2010",300106021,1,Rockets
-11,6-12,5,0,2,11-22,6-6,43,A.  Brooks,1,4,34,PG,3,2,4,"January 6, 2010",300106021,1,Rockets
+13,0-0,1,1,5,14-23,3-3,34,C.  Landry,5,3,31,PF,10,2,2,"January 6, 2010",300106021,0,Rockets
+7,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"January 6, 2010",300106021,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"January 6, 2010",300106021,0,Rockets
+13,1-6,1,0,7,4-11,0-0,23,C.  Budinger,1,3,9,SF,8,0,1,"January 6, 2010",300106021,0,Rockets
--,-----,--,--,--,-----,-----,--,M.  Harris,--,--,--,SF,--,--,--,"January 6, 2010",300106021,0,Rockets
+20,0-1,3,0,2,2-5,1-2,16,D.  Andersen,2,5,5,C,4,1,1,"January 6, 2010",300106021,0,Rockets
-20,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"January 6, 2010",300106021,0,Rockets
+7,0-0,6,0,3,1-3,1-1,28,K.  Lowry,3,2,3,PG,6,0,4,"January 6, 2010",300106021,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"January 6, 2010",300106021,0,Rockets
+17,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 6, 2010",300106021,0,Rockets
+18,6-12,2,3,9,8-14,0-0,42,C.  Frye,0,4,22,PF,9,1,0,"January 6, 2010",300106021,1,Suns
+1,0-0,1,1,1,2-2,4-4,26,G.  Hill,0,2,8,SF,1,0,1,"January 6, 2010",300106021,1,Suns
+14,0-0,1,0,9,9-17,7-9,35,A.  Stoudemire,2,3,25,C,11,1,2,"January 6, 2010",300106021,1,Suns
+17,2-2,12,0,2,11-16,2-2,35,S.  Nash,0,1,26,PG,2,3,6,"January 6, 2010",300106021,1,Suns
+17,2-5,4,1,4,7-14,4-4,31,J.  Richardson,2,3,20,SG,6,2,3,"January 6, 2010",300106021,1,Suns
-10,0-0,0,0,0,0-0,0-0,4,L.  Amundson,0,1,0,PF,0,0,0,"January 6, 2010",300106021,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,T.  Griffin,0,0,0,PF,0,0,0,"January 6, 2010",300106021,0,Suns
-3,1-1,0,0,5,1-1,0-0,26,J.  Dudley,0,1,3,SF,5,1,2,"January 6, 2010",300106021,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,E.  Clark,0,0,0,SF,0,0,0,"January 6, 2010",300106021,0,Suns
+4,0-0,0,4,2,0-2,2-4,11,R.  Lopez,2,1,2,C,4,0,0,"January 6, 2010",300106021,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"January 6, 2010",300106021,0,Suns
-9,1-2,2,0,0,1-2,0-0,13,G.  Dragic,1,0,3,PG,1,0,1,"January 6, 2010",300106021,0,Suns
-9,1-3,0,0,0,4-11,0-0,17,L.  Barbosa,0,2,9,SG,0,0,2,"January 6, 2010",300106021,0,Suns
-13,0-2,2,2,4,4-10,4-5,39,J.  Jeffries,2,3,12,PF,6,0,2,"January 9, 2010",300109010,1,Knicks
-8,0-0,6,0,10,12-17,2-2,45,D.  Lee,2,3,26,PF,12,2,1,"January 9, 2010",300109010,1,Knicks
-4,1-1,2,0,6,8-13,0-0,40,W.  Chandler,0,4,17,SF,6,2,5,"January 9, 2010",300109010,1,Knicks
-2,1-4,1,0,3,4-10,2-4,32,D.  Gallinari,1,1,11,SF,4,0,0,"January 9, 2010",300109010,1,Knicks
-8,2-6,4,0,0,3-8,0-0,35,C.  Duhon,0,3,8,PG,0,0,2,"January 9, 2010",300109010,1,Knicks
+0,0-0,0,0,0,0-0,0-0,0,A.  Harrington,0,0,0,PF,0,0,0,"January 9, 2010",300109010,0,Knicks
-5,0-0,0,0,0,0-0,0-0,4,M.  Landry,0,1,0,SF,0,0,0,"January 9, 2010",300109010,0,Knicks
+2,0-1,1,2,1,1-4,0-0,17,J.  Bender,0,2,2,SF,1,0,1,"January 9, 2010",300109010,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,J.  Hill,0,0,0,C,0,0,0,"January 9, 2010",300109010,0,Knicks
-7,0-0,0,0,0,0-0,0-0,0,D.  Milicic,0,0,0,C,0,0,0,"January 9, 2010",300109010,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"January 9, 2010",300109010,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,T.  Douglas,0,0,0,PG,0,0,0,"January 9, 2010",300109010,0,Knicks
-7,3-6,1,0,3,7-13,3-4,28,N.  Robinson,0,2,20,PG,3,2,4,"January 9, 2010",300109010,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,L.  Hughes,0,0,0,SG,0,0,0,"January 9, 2010",300109010,0,Knicks
-1,0-0,0,0,0,0-0,0-0,0,C.  Mobley,0,0,0,SG,0,0,0,"January 9, 2010",300109010,0,Knicks
+1,0-1,0,0,5,10-16,3-3,26,L.  Scola,2,1,23,PF,7,0,1,"January 9, 2010",300109010,1,Rockets
-1,0-0,3,1,3,0-4,0-0,20,C.  Hayes,3,3,0,PF,6,0,1,"January 9, 2010",300109010,1,Rockets
+24,0-3,5,3,3,2-7,0-0,38,S.  Battier,3,1,4,SF,6,0,1,"January 9, 2010",300109010,1,Rockets
-5,2-6,3,0,2,4-8,0-0,23,T.  Ariza,0,5,10,SF,2,3,1,"January 9, 2010",300109010,1,Rockets
+7,2-4,4,1,3,8-15,2-2,33,A.  Brooks,1,1,20,PG,4,0,3,"January 9, 2010",300109010,1,Rockets
+10,0-0,1,0,2,6-11,2-4,28,C.  Landry,1,2,14,PF,3,0,1,"January 9, 2010",300109010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"January 9, 2010",300109010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"January 9, 2010",300109010,0,Rockets
+3,0-1,2,0,1,3-7,2-2,20,C.  Budinger,0,0,8,SF,1,1,1,"January 9, 2010",300109010,0,Rockets
+6,0-2,0,0,4,4-8,2-2,20,D.  Andersen,0,2,10,C,4,1,0,"January 9, 2010",300109010,0,Rockets
+1,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"January 9, 2010",300109010,0,Rockets
+0,1-2,3,1,4,5-9,5-6,31,K.  Lowry,3,2,16,PG,7,3,1,"January 9, 2010",300109010,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 9, 2010",300109010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"January 9, 2010",300109010,0,Rockets
+13,0-0,1,1,23,12-26,2-3,49,A.  Jefferson,3,4,26,C,26,1,3,"January 13, 2010",300113010,1,Timberwolves
-13,0-1,2,0,7,2-10,4-6,31,K.  Love,6,0,8,C,13,0,1,"January 13, 2010",300113010,1,Timberwolves
-13,1-4,6,0,1,3-13,2-2,43,J.  Flynn,0,1,9,PG,1,2,3,"January 13, 2010",300113010,1,Timberwolves
-7,1-1,0,0,1,3-6,2-2,24,D.  Wilkins,0,3,9,SG,1,1,2,"January 13, 2010",300113010,1,Timberwolves
-12,2-5,4,2,2,6-18,0-0,45,C.  Brewer,3,6,14,SG,5,0,2,"January 13, 2010",300113010,1,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,B.  Cardinal,0,0,0,PF,0,0,0,"January 13, 2010",300113010,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,A.  Tucker,0,0,0,SF,0,0,0,"January 13, 2010",300113010,0,Timberwolves
