+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
-15,0-2,3,0,0,3-8,0-0,15,S.  Harrison,1,1,6,1,1,1,"March 30, 2018",400975878,0,Suns,PG
,,,,,,,DNP-SORE LEFT ANKLE,J.  Dudley,,,,,,,"March 30, 2018",400975878,0,Suns,SF
,,,,,,,DNP-COACH'S DECISION,T.  Chandler,,,,,,,"March 30, 2018",400975878,0,Suns,C
,,,,,,,DNP-COACH'S DECISION,D.  Reed,,,,,,,"March 30, 2018",400975878,0,Suns,SG
,,,,,,,DNP-SPRAINED RIGHT HAND,D.  Booker,,,,,,,"March 30, 2018",400975878,0,Suns,SG
+2,5-7,0,0,2,6-9,1-2,34,P.  Tucker,0,3,18,2,2,0,"March 30, 2018",400975878,1,Rockets,SF
+2,1-6,4,0,4,4-12,0-0,33,T.  Ariza,0,0,9,4,2,0,"March 30, 2018",400975878,1,Rockets,SF
+6,0-0,3,3,4,3-7,0-0,34,C.  Capela,4,2,6,8,1,1,"March 30, 2018",400975878,1,Rockets,C
-2,1-8,10,1,8,8-21,11-17,38,J.  Harden,0,1,28,8,2,4,"March 30, 2018",400975878,1,Rockets,PG
-3,4-11,0,0,0,5-14,1-1,28,G.  Green,0,4,15,0,0,0,"March 30, 2018",400975878,1,Rockets,SG
-1,0-0,1,1,3,1-1,0-0,10,T.  Black,0,1,2,3,1,0,"March 30, 2018",400975878,0,Rockets,PF
+2,1-1,1,0,3,1-2,0-0,17,R.  Anderson,2,1,3,5,0,0,"March 30, 2018",400975878,0,Rockets,PF
-9,1-3,0,1,3,2-5,2-4,25,L.  Mbah a Moute,0,0,7,3,1,3,"March 30, 2018",400975878,0,Rockets,PF
+8,1-2,3,1,4,5-10,5-5,21,J.  Johnson,2,0,16,6,0,2,"March 30, 2018",400975878,0,Rockets,SG
,,,,,,,DNP-REST,C.  Paul,,,,,,,"March 30, 2018",400975878,0,Rockets,PG
,,,,,,,DNP-SORE RIGHT KNEE,E.  Gordon,,,,,,,"March 30, 2018",400975878,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,T.  Quarterman,,,,,,,"March 30, 2018",400975878,0,Rockets,G
-6,1-4,0,0,3,2-7,2-4,27,T.  Ariza,0,1,7,3,1,0,"April 1, 2018",400975891,1,Rockets,SF
-10,1-6,1,0,2,1-7,0-0,28,P.  Tucker,1,0,3,3,0,0,"April 1, 2018",400975891,1,Rockets,SF
-8,0-0,0,2,7,3-9,5-6,28,C.  Capela,3,0,11,10,0,0,"April 1, 2018",400975891,1,Rockets,C
-19,1-6,8,0,2,8-19,8-8,36,J.  Harden,1,5,25,3,0,5,"April 1, 2018",400975891,1,Rockets,PG
-6,2-4,1,0,3,7-15,2-3,29,E.  Gordon,0,5,18,3,0,1,"April 1, 2018",400975891,1,Rockets,SG
+2,0-1,0,0,1,1-2,2-2,4,T.  Black,1,1,4,2,0,0,"April 1, 2018",400975891,0,Rockets,PF
-12,0-2,1,0,2,1-5,0-0,22,L.  Mbah a Moute,1,2,2,3,1,1,"April 1, 2018",400975891,0,Rockets,PF
-8,0-0,0,0,2,0-1,2-3,18,R.  Anderson,0,2,2,2,0,0,"April 1, 2018",400975891,0,Rockets,PF
-12,2-6,0,1,7,3-8,3-3,29,G.  Green,1,2,11,8,1,1,"April 1, 2018",400975891,0,Rockets,SG
-9,0-2,0,0,4,0-4,0-0,16,J.  Johnson,0,1,0,4,0,1,"April 1, 2018",400975891,0,Rockets,SG
+3,0-0,1,0,1,0-0,0-0,2,T.  Quarterman,0,0,0,1,0,0,"April 1, 2018",400975891,0,Rockets,G
,,,,,,,DNP-LOWER BACK INJURY,N.  Hilario,,,,,,,"April 1, 2018",400975891,0,Rockets,C
,,,,,,,DNP-SORE LEFT LEG,C.  Paul,,,,,,,"April 1, 2018",400975891,0,Rockets,PG
+16,0-0,2,3,11,11-19,1-1,36,L.  Aldridge,3,3,23,14,0,1,"April 1, 2018",400975891,1,Spurs,PF
+6,0-1,5,1,1,2-4,1-2,26,K.  Anderson,0,0,5,1,2,0,"April 1, 2018",400975891,1,Spurs,SF
+20,3-6,4,0,5,5-9,1-1,37,P.  Mills,0,3,14,5,0,0,"April 1, 2018",400975891,1,Spurs,PG
+2,0-1,1,0,5,6-14,1-2,25,D.  Murray,1,2,13,6,1,2,"April 1, 2018",400975891,1,Spurs,PG
+12,2-6,0,2,6,3-11,4-4,30,D.  Green,1,4,12,7,2,1,"April 1, 2018",400975891,1,Spurs,SG
+20,0-1,0,1,2,9-13,3-5,24,R.  Gay,1,3,21,3,2,0,"April 1, 2018",400975891,0,Spurs,SF
-3,0-0,0,0,0,0-0,0-0,2,D.  Bertans,0,0,0,0,0,0,"April 1, 2018",400975891,0,Spurs,C
-3,0-0,0,0,1,0-0,0-0,2,J.  Lauvergne,0,0,0,1,0,0,"April 1, 2018",400975891,0,Spurs,C
+0,0-0,0,1,6,1-1,0-1,11,P.  Gasol,2,1,2,8,0,1,"April 1, 2018",400975891,0,Spurs,C
+9,0-0,3,0,1,1-3,2-2,13,T.  Parker,0,3,4,1,0,1,"April 1, 2018",400975891,0,Spurs,PG
-9,0-1,0,0,0,0-4,0-0,12,B.  Forbes,0,0,0,0,0,0,"April 1, 2018",400975891,0,Spurs,SG
-3,0-0,0,0,0,0-0,0-0,2,B.  Paul,0,0,0,0,0,0,"April 1, 2018",400975891,0,Spurs,SG
+18,1-1,4,0,2,2-3,1-3,20,M.  Ginobili,0,0,6,2,1,2,"April 1, 2018",400975891,0,Spurs,SG
-21,2-3,4,0,6,5-8,2-2,27,M.  Morris,0,2,14,6,1,2,"April 3, 2018",400975907,1,Wizards,PF
-15,3-4,0,0,2,4-7,1-1,25,O.  Porter J,0,2,12,2,1,1,"April 3, 2018",400975907,1,Wizards,SF
-5,0-0,0,0,0,2-2,0-0,14,M.  Gortat,1,0,4,1,1,1,"April 3, 2018",400975907,1,Wizards,C
-18,1-3,10,0,4,3-10,2-4,33,J.  Wall,0,2,9,4,1,8,"April 3, 2018",400975907,1,Wizards,PG
-12,3-5,3,1,4,10-15,4-4,29,B.  Beal,0,5,27,4,1,1,"April 3, 2018",400975907,1,Wizards,SG
+0,1-1,2,0,1,4-5,1-2,24,M.  Scott,1,1,10,2,0,1,"April 3, 2018",400975907,0,Wizards,PF
-11,1-7,2,0,4,2-11,6-10,34,K.  Oubre J,0,3,11,4,1,1,"April 3, 2018",400975907,0,Wizards,SF
-3,0-0,0,0,2,0-0,0-0,4,I.  Mahinmi,0,0,0,2,0,1,"April 3, 2018",400975907,0,Wizards,C
+6,0-0,2,0,2,1-2,0-0,10,T.  Frazier,0,2,2,2,0,0,"April 3, 2018",400975907,0,Wizards,PG
+3,0-0,0,0,0,0-0,0-0,4,R.  Sessions,0,0,0,0,0,0,"April 3, 2018",400975907,0,Wizards,PG
-4,0-0,2,0,4,4-7,0-0,27,T.  Satoransky,1,4,8,5,0,1,"April 3, 2018",400975907,0,Wizards,SG
+0,1-2,0,0,4,3-5,0-0,9,J.  Meeks,0,0,7,4,0,0,"April 3, 2018",400975907,0,Wizards,SG
,,,,,,,DNP-COACH'S DECISION,J.  Smith,,,,,,,"April 3, 2018",400975907,0,Wizards,PF
+19,1-3,1,0,1,4-6,0-0,28,L.  Mbah a Moute,0,1,9,1,6,1,"April 3, 2018",400975907,1,Rockets,PF
+20,1-3,4,0,3,2-5,0-0,29,P.  Tucker,2,2,5,5,1,1,"April 3, 2018",400975907,1,Rockets,SF
+9,0-0,0,2,8,9-10,3-6,26,C.  Capela,2,0,21,10,1,0,"April 3, 2018",400975907,1,Rockets,C
+11,2-9,6,0,2,3-11,0-0,33,C.  Paul,0,2,8,2,0,1,"April 3, 2018",400975907,1,Rockets,PG
+17,5-8,9,1,9,12-18,9-10,34,J.  Harden,1,1,38,10,1,3,"April 3, 2018",400975907,1,Rockets,PG
-3,0-0,0,0,1,0-0,0-0,4,T.  Black,1,0,0,2,0,0,"April 3, 2018",400975907,0,Rockets,PF
+3,0-1,0,0,2,0-1,0-0,5,R.  Anderson,0,2,0,2,0,0,"April 3, 2018",400975907,0,Rockets,PF
+7,0-0,0,0,5,2-5,3-7,15,N.  Hilario,3,2,7,8,1,0,"April 3, 2018",400975907,0,Rockets,C
+13,2-9,3,0,1,3-12,1-2,26,E.  Gordon,1,2,9,2,1,2,"April 3, 2018",400975907,0,Rockets,SG
-7,1-4,1,0,1,2-5,0-0,13,J.  Johnson,0,0,5,1,0,1,"April 3, 2018",400975907,0,Rockets,SG
-6,4-8,2,0,2,5-9,2-2,23,G.  Green,0,1,16,2,2,0,"April 3, 2018",400975907,0,Rockets,SG
-3,0-1,0,0,1,1-2,0-0,4,T.  Quarterman,0,1,2,1,0,0,"April 3, 2018",400975907,0,Rockets,G
,,,,,,,DNP-REST,T.  Ariza,,,,,,,"April 3, 2018",400975907,0,Rockets,SF
-14,0-0,1,1,5,2-4,0-0,25,A.  Aminu,2,3,4,7,2,1,"April 5, 2018",400975923,1,Trail Blazers,PF
-7,2-2,3,0,3,4-6,0-0,26,E.  Turner,0,4,10,3,0,2,"April 5, 2018",400975923,1,Trail Blazers,SF
-15,0-0,1,0,5,7-12,0-3,33,J.  Nurkic,6,2,14,11,1,2,"April 5, 2018",400975923,1,Trail Blazers,C
-9,1-5,2,0,4,2-9,3-3,29,S.  Napier,0,2,8,4,1,1,"April 5, 2018",400975923,1,Trail Blazers,PG
-21,2-9,4,1,4,7-25,0-0,33,C.  McCollum,1,0,16,5,0,6,"April 5, 2018",400975923,1,Trail Blazers,SG
+22,0-0,0,0,4,3-4,4-5,18,C.  Swanigan,0,3,10,4,0,3,"April 5, 2018",400975923,0,Trail Blazers,PF
+15,0-1,1,0,2,2-3,0-0,4,J.  Layman,0,0,4,2,0,0,"April 5, 2018",400975923,0,Trail Blazers,SF
-6,0-0,0,0,2,1-1,0-0,3,M.  Leonard,0,0,2,2,0,0,"April 5, 2018",400975923,0,Trail Blazers,C
+15,0-0,0,0,0,1-1,0-0,4,G.  Papagiannis,1,0,2,1,2,0,"April 5, 2018",400975923,0,Trail Blazers,C
-13,0-1,1,0,2,0-4,1-2,15,Z.  Collins,1,2,1,3,0,1,"April 5, 2018",400975923,0,Trail Blazers,C
+14,2-3,3,0,1,6-10,0-0,32,W.  Baldwin IV,0,2,14,1,2,2,"April 5, 2018",400975923,0,Trail Blazers,PG
+9,0-1,0,0,3,4-6,1-1,19,P.  Connaughton,1,2,9,4,2,0,"April 5, 2018",400975923,0,Trail Blazers,SG
-2,2-5,1,0,1,4-8,0-0,27,T.  Ariza,0,3,10,1,1,1,"April 5, 2018",400975923,1,Rockets,SF
+5,1-4,0,2,4,1-5,0-0,31,P.  Tucker,1,2,3,5,0,1,"April 5, 2018",400975923,1,Rockets,SF
+12,0-0,1,1,7,4-6,3-4,32,C.  Capela,3,2,11,10,2,0,"April 5, 2018",400975923,1,Rockets,C
+1,3-8,5,0,4,11-19,2-2,31,C.  Paul,0,2,27,4,0,2,"April 5, 2018",400975923,1,Rockets,PG
+7,3-6,7,0,5,7-13,7-10,34,J.  Harden,1,0,24,6,1,8,"April 5, 2018",400975923,1,Rockets,PG
-10,0-0,0,2,3,1-2,0-2,15,T.  Black,1,2,2,4,1,1,"April 5, 2018",400975923,0,Rockets,PF
+9,2-4,0,0,2,2-5,3-6,25,L.  Mbah a Moute,0,2,9,2,5,0,"April 5, 2018",400975923,0,Rockets,PF
-7,2-7,2,0,3,2-9,0-0,26,G.  Green,0,3,6,3,0,2,"April 5, 2018",400975923,0,Rockets,SG
-5,0-3,0,0,3,2-6,0-0,18,J.  Johnson,0,0,4,3,0,0,"April 5, 2018",400975923,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,Z.  Qi,,,,,,,"April 5, 2018",400975923,0,Rockets,PF
,,,,,,,DNP-COACH'S DECISION,N.  Hilario,,,,,,,"April 5, 2018",400975923,0,Rockets,C
,,,,,,,DNP-COACH'S DECISION,R.J. ,,,,,,,"April 5, 2018",400975923,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,T.  Quarterman,,,,,,,"April 5, 2018",400975923,0,Rockets,G
-7,3-6,1,1,4,7-14,5-6,35,C.  Anthony,2,0,22,6,0,1,"April 7, 2018",400975940,1,Thunder,PF
+3,3-7,4,0,5,6-17,9-10,41,P.  George,1,4,24,6,2,5,"April 7, 2018",400975940,1,Thunder,SF
-4,0-0,3,0,5,5-7,2-3,29,S.  Adams,3,1,12,8,1,0,"April 7, 2018",400975940,1,Thunder,C
+3,1-3,10,1,2,10-28,3-5,38,R.  Westbrook,5,4,24,7,4,4,"April 7, 2018",400975940,1,Thunder,PG
-5,2-7,1,0,2,2-8,0-0,23,C.  Brewer,0,3,6,2,1,0,"April 7, 2018",400975940,1,Thunder,SG
+14,0-0,0,0,1,1-1,2-2,13,P.  Patterson,1,2,4,2,1,0,"April 7, 2018",400975940,0,Thunder,PF
+7,1-1,0,2,4,4-5,3-4,20,J.  Grant,1,1,12,5,0,0,"April 7, 2018",400975940,0,Thunder,SF
+13,0-2,1,1,1,0-3,0-0,15,R.  Felton,0,2,0,1,0,1,"April 7, 2018",400975940,0,Thunder,PG
+6,0-7,1,0,3,1-8,2-3,27,A.  Abrines,2,3,4,5,2,0,"April 7, 2018",400975940,0,Thunder,SG
,,,,,,,DNP-COACH'S DECISION,N.  Collison,,,,,,,"April 7, 2018",400975940,0,Thunder,F
,,,,,,,DNP-COACH'S DECISION,D.  Johnson,,,,,,,"April 7, 2018",400975940,0,Thunder,C
,,,,,,,DNP-COACH'S DECISION,T.  Ferguson,,,,,,,"April 7, 2018",400975940,0,Thunder,SG
,,,,,,,DNP-COACH'S DECISION,J.  Huestis,,,,,,,"April 7, 2018",400975940,0,Thunder,SG
+5,1-5,0,0,4,3-8,0-0,32,T.  Ariza,0,3,7,4,1,0,"April 7, 2018",400975940,1,Rockets,SF
+3,4-6,3,0,9,6-8,0-0,28,P.  Tucker,1,5,16,10,0,2,"April 7, 2018",400975940,1,Rockets,SF
-4,0-0,0,2,6,5-6,0-2,26,C.  Capela,1,0,10,7,1,2,"April 7, 2018",400975940,1,Rockets,C
+3,2-8,9,0,3,6-15,3-3,35,C.  Paul,1,4,17,4,1,3,"April 7, 2018",400975940,1,Rockets,PG
+2,3-8,9,1,4,7-16,9-12,36,J.  Harden,0,5,26,4,1,5,"April 7, 2018",400975940,1,Rockets,PG
-10,2-2,1,0,2,3-8,0-0,25,L.  Mbah a Moute,1,0,8,3,3,1,"April 7, 2018",400975940,0,Rockets,PF
+1,0-0,1,0,0,0-2,2-4,14,N.  Hilario,1,4,2,1,0,1,"April 7, 2018",400975940,0,Rockets,C
-19,2-7,0,2,4,5-10,2-2,28,G.  Green,1,2,14,5,0,3,"April 7, 2018",400975940,0,Rockets,SG
-11,0-1,0,0,3,1-3,0-0,16,J.  Johnson,0,1,2,3,0,0,"April 7, 2018",400975940,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,Z.  Qi,,,,,,,"April 7, 2018",400975940,0,Rockets,PF
,,,,,,,DNP-SORE LOWER BACK,T.  Black,,,,,,,"April 7, 2018",400975940,0,Rockets,PF
,,,,,,,DNP-COACH'S DECISION,R.J. ,,,,,,,"April 7, 2018",400975940,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,T.  Quarterman,,,,,,,"April 7, 2018",400975940,0,Rockets,G
-6,0-8,1,0,3,3-12,0-0,31,T.  Ariza,0,1,6,3,2,1,"April 10, 2018",400975964,1,Rockets,SF
-9,2-6,0,1,8,2-6,0-0,22,P.  Tucker,0,2,6,8,0,1,"April 10, 2018",400975964,1,Rockets,SF
+7,0-0,0,0,8,5-9,0-0,21,C.  Capela,4,3,10,12,1,1,"April 10, 2018",400975964,1,Rockets,C
+2,4-7,6,0,3,9-14,0-0,27,C.  Paul,0,3,22,3,1,0,"April 10, 2018",400975964,1,Rockets,PG
+0,3-7,10,1,3,6-15,6-6,31,J.  Harden,1,0,21,4,1,6,"April 10, 2018",400975964,1,Rockets,PG
-2,0-0,0,3,0,0-0,1-2,5,Z.  Qi,1,0,1,1,0,2,"April 10, 2018",400975964,0,Rockets,PF
-1,0-0,0,0,4,1-2,0-0,10,T.  Black,0,2,2,4,0,2,"April 10, 2018",400975964,0,Rockets,PF
-4,0-1,0,0,2,1-4,0-0,8,L.  Mbah a Moute,0,1,2,2,1,0,"April 10, 2018",400975964,0,Rockets,PF
-1,0-0,0,0,1,1-4,0-0,12,N.  Hilario,1,1,2,2,1,0,"April 10, 2018",400975964,0,Rockets,C
+24,2-9,2,0,0,2-9,0-0,27,E.  Gordon,1,1,6,1,1,1,"April 10, 2018",400975964,0,Rockets,SG
+13,3-6,0,0,6,5-10,3-3,24,G.  Green,0,3,16,6,1,2,"April 10, 2018",400975964,0,Rockets,SG
+17,2-2,0,0,2,2-2,3-3,14,J.  Johnson,0,2,9,2,0,0,"April 10, 2018",400975964,0,Rockets,SG
-10,0-1,0,0,1,0-1,2-2,7,T.  Quarterman,0,0,2,1,0,2,"April 10, 2018",400975964,0,Rockets,G
-3,0-1,1,0,3,7-12,3-3,18,J.  Randle,5,2,17,8,2,3,"April 10, 2018",400975964,1,Lakers,PF
+4,1-5,0,0,4,5-11,1-1,16,B.  Lopez,0,2,12,4,0,2,"April 10, 2018",400975964,1,Lakers,C
-5,1-5,3,0,2,1-8,0-0,21,K.  Caldwell-Pope,0,1,3,2,1,0,"April 10, 2018",400975964,1,Lakers,SG
+12,1-4,6,0,3,3-8,2-2,27,A.  Caruso,1,3,9,4,2,3,"April 10, 2018",400975964,1,Lakers,SG
-9,2-8,0,0,7,8-17,2-2,40,J.  Hart,0,2,20,7,2,1,"April 10, 2018",400975964,1,Lakers,SG
+4,0-3,2,0,3,2-6,0-0,15,C.  Frye,0,0,4,3,1,1,"April 10, 2018",400975964,0,Lakers,PF
-7,1-4,2,1,4,1-6,0-0,15,T.  Wear,0,1,3,4,1,1,"April 10, 2018",400975964,0,Lakers,SF
-9,0-0,1,0,1,0-2,0-2,8,T.  Bryant,0,2,0,1,0,1,"April 10, 2018",400975964,0,Lakers,C
-3,0-0,1,0,4,1-3,0-0,20,I.  Zubac,1,3,2,5,1,2,"April 10, 2018",400975964,0,Lakers,C
-9,0-1,1,0,0,0-2,0-0,8,G.  Payton II,2,0,0,2,1,0,"April 10, 2018",400975964,0,Lakers,PG
-3,4-5,1,3,3,6-8,3-3,29,A.  Ingram,0,2,19,3,1,1,"April 10, 2018",400975964,0,Lakers,SG
-2,0-0,4,0,4,4-7,2-2,23,T.  Ennis,0,1,10,4,2,2,"April 10, 2018",400975964,0,Lakers,G
-8,1-2,1,2,9,4-8,3-6,38,T.  Black,2,5,12,11,0,0,"April 11, 2018",400975976,1,Rockets,PF
-8,1-7,1,0,7,1-7,0-0,29,P.  Tucker,3,1,3,10,0,2,"April 11, 2018",400975976,1,Rockets,SF
-17,0-2,5,0,3,2-10,0-0,29,J.  Johnson,0,4,4,3,0,2,"April 11, 2018",400975976,1,Rockets,SG
-5,7-17,0,0,2,11-22,2-2,26,G.  Green,0,1,31,2,0,3,"April 11, 2018",400975976,1,Rockets,SG
+0,3-11,1,0,4,7-16,2-2,30,R.J. ,0,5,19,4,2,2,"April 11, 2018",400975976,1,Rockets,SG
-9,0-3,1,4,3,1-5,0-0,32,Z.  Qi,0,0,2,3,0,1,"April 11, 2018",400975976,0,Rockets,C
-8,0-0,1,0,3,2-5,0-0,22,C.  Onuaku,1,4,4,4,0,3,"April 11, 2018",400975976,0,Rockets,C
-10,1-4,1,0,1,3-9,1-2,35,A.  Jackson,2,4,8,3,0,1,"April 11, 2018",400975976,0,Rockets,PG
,,,,,,,DNP-COACH'S DECISION,C.  Capela,,,,,,,"April 11, 2018",400975976,0,Rockets,C
,,,,,,,DNP-COACH'S DECISION,N.  Hilario,,,,,,,"April 11, 2018",400975976,0,Rockets,C
,,,,,,,DNP-COACH'S DECISION,J.  Harden,,,,,,,"April 11, 2018",400975976,0,Rockets,PG
,,,,,,,DNP-COACH'S DECISION,C.  Paul,,,,,,,"April 11, 2018",400975976,0,Rockets,PG
,,,,,,,DNP-COACH'S DECISION,E.  Gordon,,,,,,,"April 11, 2018",400975976,0,Rockets,SG
+0,0-0,0,1,4,5-8,1-1,23,J.  Sampson,0,1,11,4,0,0,"April 11, 2018",400975976,1,Kings,SF
-7,0-6,2,1,4,0-8,0-0,31,J.  Jackson,0,2,0,4,0,1,"April 11, 2018",400975976,1,Kings,SF
+3,0-0,4,0,10,9-12,4-6,30,W.  Cauley-Stein,1,1,22,11,1,1,"April 11, 2018",400975976,1,Kings,C
+6,1-4,4,0,7,5-10,0-2,27,D.  Fox,1,2,11,8,0,4,"April 11, 2018",400975976,1,Kings,PG
+18,2-7,5,0,5,5-12,0-0,31,B.  Bogdanovic,0,1,12,5,2,2,"April 11, 2018",400975976,1,Kings,SG
+13,0-2,0,1,3,2-5,0-0,27,N.  Hayes,1,2,4,4,1,0,"April 11, 2018",400975976,0,Kings,SF
+12,0-0,1,0,3,1-4,8-10,18,J.  Cooley,1,3,10,4,0,2,"April 11, 2018",400975976,0,Kings,C
+6,2-4,5,0,3,6-13,0-1,28,B.  Hield,2,2,14,5,2,0,"April 11, 2018",400975976,0,Kings,SG
+14,2-3,1,0,3,5-8,0-0,25,V.  Carter,0,0,12,3,0,1,"April 11, 2018",400975976,0,Kings,SG
,,,,,,,DNP-COACH'S DECISION,Z.  Randolph,,,,,,,"April 11, 2018",400975976,0,Kings,PF
,,,,,,,DNP-COACH'S DECISION,B.  Caboclo,,,,,,,"April 11, 2018",400975976,0,Kings,SF
,,,,,,,DNP-COACH'S DECISION,G.  Temple,,,,,,,"April 11, 2018",400975976,0,Kings,SF
,,,,,,,DNP-COACH'S DECISION,K.  Koufos,,,,,,,"April 11, 2018",400975976,0,Kings,C
+27,2-4,2,1,12,7-13,0-0,35,A.  Aminu,4,2,16,16,1,0,"October 20, 2017",400974771,1,Trail Blazers,PF
+9,1-2,0,1,3,2-5,0-0,20,M.  Harkless,0,2,5,3,1,1,"October 20, 2017",400974771,1,Trail Blazers,SF
+11,0-0,3,1,1,4-13,3-4,26,J.  Nurkic,1,5,11,2,1,6,"October 20, 2017",400974771,1,Trail Blazers,C
+25,0-3,7,1,7,7-17,4-4,33,D.  Lillard,0,2,18,7,1,0,"October 20, 2017",400974771,1,Trail Blazers,PG
+3,3-4,1,1,7,12-18,1-2,32,C.  McCollum,0,2,28,7,1,0,"October 20, 2017",400974771,1,Trail Blazers,SG
-4,0-0,0,0,0,0-4,2-2,9,C.  Swanigan,0,2,2,0,0,1,"October 20, 2017",400974771,0,Trail Blazers,PF
+12,0-0,1,0,6,3-4,1-3,20,E.  Davis,3,3,7,9,0,0,"October 20, 2017",400974771,0,Trail Blazers,PF
+22,1-2,3,1,1,7-12,2-2,32,E.  Turner,1,2,17,2,0,0,"October 20, 2017",400974771,0,Trail Blazers,SF
-5,0-0,1,0,0,0-0,0-0,2,J.  Layman,0,1,0,0,0,0,"October 20, 2017",400974771,0,Trail Blazers,SF
-10,0-1,0,0,0,0-4,0-0,7,Z.  Collins,2,2,0,2,0,1,"October 20, 2017",400974771,0,Trail Blazers,C
-5,0-0,0,0,0,1-1,0-0,2,S.  Napier,0,1,2,0,0,0,"October 20, 2017",400974771,0,Trail Blazers,PG
+5,2-3,1,0,3,3-4,0-0,22,P.  Connaughton,0,2,8,3,0,0,"October 20, 2017",400974771,0,Trail Blazers,SG
,,,,,,,DNP-COACH'S DECISION,M.  Leonard,,,,,,,"October 20, 2017",400974771,0,Trail Blazers,C
-15,0-2,1,1,5,4-8,0-0,29,T.  Young,2,1,8,7,0,0,"October 20, 2017",400974771,1,Pacers,PF
-10,1-4,0,0,4,4-9,2-4,24,B.  Bogdanovic,0,1,11,4,0,2,"October 20, 2017",400974771,1,Pacers,SF
-18,0-1,1,1,6,1-5,1-4,29,D.  Sabonis,2,4,3,8,0,3,"October 20, 2017",400974771,1,Pacers,C
-3,1-3,4,0,3,5-9,3-4,31,D.  Collison,1,3,14,4,1,2,"October 20, 2017",400974771,1,Pacers,PG
-18,0-3,2,1,6,5-17,7-9,33,V.  Oladipo,0,1,17,6,0,2,"October 20, 2017",400974771,1,Pacers,SG
-1,2-3,1,0,3,7-11,1-1,19,T.J. ,1,2,17,4,0,0,"October 20, 2017",400974771,0,Pacers,PF
+1,0-0,0,0,1,0-0,0-0,4,A.  Poythress,0,0,0,1,0,0,"October 20, 2017",400974771,0,Pacers,F
+5,0-0,0,0,0,0-0,0-0,2,I.  Anigbogu,0,0,0,0,0,0,"October 20, 2017",400974771,0,Pacers,C
-7,0-0,1,1,2,4-6,0-0,16,A.  Jefferson,0,1,8,2,0,0,"October 20, 2017",400974771,0,Pacers,C
+1,0-0,0,0,1,2-2,1-2,4,J.  Young,0,1,5,1,0,1,"October 20, 2017",400974771,0,Pacers,PG
-16,0-0,2,0,0,1-5,5-5,20,C.  Joseph,0,3,7,0,0,1,"October 20, 2017",400974771,0,Pacers,PG
+3,0-0,1,0,0,1-1,0-0,9,D.  Wilkins,0,0,2,0,0,1,"October 20, 2017",400974771,0,Pacers,SG
-12,0-2,2,0,2,1-5,2-4,20,L.  Stephenson,0,0,4,2,0,0,"October 20, 2017",400974771,0,Pacers,SG
-6,0-1,0,0,4,7-16,0-0,31,T.  Young,4,1,14,8,1,0,"October 21, 2017",400974780,1,Pacers,PF
-19,0-0,1,0,0,3-6,1-1,21,B.  Bogdanovic,0,1,7,0,0,0,"October 21, 2017",400974780,1,Pacers,SF
+2,0-1,2,1,9,6-10,6-8,30,D.  Sabonis,3,4,18,12,1,2,"October 21, 2017",400974780,1,Pacers,C
-4,2-4,8,1,2,3-9,2-2,32,D.  Collison,1,1,10,3,0,1,"October 21, 2017",400974780,1,Pacers,PG
+0,4-8,5,1,2,10-23,4-4,37,V.  Oladipo,2,4,28,4,4,2,"October 21, 2017",400974780,1,Pacers,SG
+2,1-2,0,0,3,2-3,0-0,17,T.J. ,0,1,5,3,0,1,"October 21, 2017",400974780,0,Pacers,PF
+0,0-1,0,1,6,6-10,2-3,14,A.  Jefferson,2,1,14,8,0,0,"October 21, 2017",400974780,0,Pacers,C
+9,0-0,0,0,4,4-10,0-2,27,C.  Joseph,0,1,8,4,2,2,"October 21, 2017",400974780,0,Pacers,PG
-6,0-0,1,0,1,0-0,0-0,12,D.  Wilkins,0,1,0,1,0,0,"October 21, 2017",400974780,0,Pacers,SG
+2,0-2,1,0,1,2-9,0-1,18,L.  Stephenson,1,3,4,2,1,2,"October 21, 2017",400974780,0,Pacers,SG
,,,,,,,DNP-COACH'S DECISION,A.  Poythress,,,,,,,"October 21, 2017",400974780,0,Pacers,F
,,,,,,,DNP-COACH'S DECISION,I.  Anigbogu,,,,,,,"October 21, 2017",400974780,0,Pacers,C
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"October 21, 2017",400974780,0,Pacers,PG
+3,1-5,8,5,3,5-10,3-5,30,J.  Johnson,1,1,14,4,0,1,"October 21, 2017",400974780,1,Heat,PF
+4,3-5,4,1,7,4-8,1-2,38,J.  Richardson,1,3,12,8,0,3,"October 21, 2017",400974780,1,Heat,SF
+6,0-0,0,0,5,4-5,0-1,14,J.  Mickey,1,2,8,6,0,1,"October 21, 2017",400974780,1,Heat,C
-1,2-2,3,0,4,9-13,3-3,32,G.  Dragic,1,2,23,5,0,2,"October 21, 2017",400974780,1,Heat,PG
-1,2-6,2,1,1,8-16,1-3,33,D.  Waiters,0,4,19,1,2,1,"October 21, 2017",400974780,1,Heat,SG
