+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
+8,0-0,0,0,4,2-4,1-1,15,J.  Nurkic,0,3,5,4,0,3,"January 28, 2017",400900130,1,Nuggets,C
+3,2-6,6,0,3,4-9,7-8,33,J.  Nelson,0,5,17,3,1,2,"January 28, 2017",400900130,1,Nuggets,PG
+12,1-6,4,0,6,6-15,2-3,35,G.  Harris,1,4,15,7,2,0,"January 28, 2017",400900130,1,Nuggets,SG
-8,1-2,0,0,1,1-4,0-0,15,D.  Arthur,2,3,3,3,0,2,"January 28, 2017",400900130,0,Nuggets,PF
-1,0-2,0,0,2,2-10,2-2,23,W.  Chandler,1,1,6,3,1,1,"January 28, 2017",400900130,0,Nuggets,SF
-1,0-2,3,0,4,2-5,2-3,20,W.  Barton,1,4,6,5,1,3,"January 28, 2017",400900130,0,Nuggets,SF
+11,1-2,1,1,1,7-10,3-3,23,J.  Murray,0,2,18,1,0,2,"January 28, 2017",400900130,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,J.  Hernangomez,,,,,,,"January 28, 2017",400900130,0,Nuggets,PF
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"January 28, 2017",400900130,0,Nuggets,PF
,,,,,,,DNP-COACH'S DECISION,M.  Miller,,,,,,,"January 28, 2017",400900130,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Beasley,,,,,,,"January 28, 2017",400900130,0,Nuggets,SG
-2,0-1,0,1,3,2-4,0-2,17,M.  Chriss,0,5,4,3,2,0,"January 28, 2017",400900130,1,Suns,PF
-6,0-1,0,0,1,3-10,0-0,20,T.  Warren,4,5,6,5,0,1,"January 28, 2017",400900130,1,Suns,SF
-6,0-0,0,0,10,6-8,3-4,40,T.  Chandler,2,3,15,12,2,1,"January 28, 2017",400900130,1,Suns,C
-9,3-8,7,0,4,12-27,14-15,45,E.  Bledsoe,2,3,41,6,2,3,"January 28, 2017",400900130,1,Suns,PG
+19,0-2,2,1,3,8-16,7-11,35,D.  Booker,1,5,23,4,1,3,"January 28, 2017",400900130,1,Suns,SG
-13,2-4,5,0,5,5-10,0-0,36,P.  Tucker,2,5,12,7,1,0,"January 28, 2017",400900130,0,Suns,SF
-7,0-1,0,0,1,0-1,0-0,7,J.  Dudley,0,1,0,1,0,0,"January 28, 2017",400900130,0,Suns,SF
-5,0-0,0,1,2,0-1,0-0,8,A.  Len,0,4,0,2,0,0,"January 28, 2017",400900130,0,Suns,C
-32,0-3,3,0,1,1-8,0-0,16,B.  Knight,0,2,2,1,0,0,"January 28, 2017",400900130,0,Suns,PG
+6,1-1,3,0,2,4-6,0-0,16,L.  Barbosa,0,3,9,2,1,2,"January 28, 2017",400900130,0,Suns,SG
,,,,,,,DNP-COACH'S DECISION,D.  Jones J,,,,,,,"January 28, 2017",400900130,0,Suns,SF
,,,,,,,DNP-COACH'S DECISION,A.  Williams,,,,,,,"January 28, 2017",400900130,0,Suns,C
,,,,,,,DNP-COACH'S DECISION,T.  Ulis,,,,,,,"January 28, 2017",400900130,0,Suns,G
-11,0-0,1,0,11,5-12,4-6,28,K.  Faried,6,3,14,17,2,1,"January 31, 2017",400900150,1,Nuggets,PF
-10,0-3,3,0,2,5-12,7-7,36,D.  Gallinari,0,2,17,2,1,2,"January 31, 2017",400900150,1,Nuggets,SF
-13,0-0,1,1,2,0-7,1-2,12,J.  Nurkic,2,1,1,4,0,0,"January 31, 2017",400900150,1,Nuggets,C
-12,1-2,7,1,4,4-15,0-0,37,J.  Nelson,1,3,9,5,0,0,"January 31, 2017",400900150,1,Nuggets,PG
-5,3-4,4,0,3,6-11,2-2,32,G.  Harris,1,3,17,4,4,4,"January 31, 2017",400900150,1,Nuggets,SG
+7,1-2,3,2,2,4-8,1-2,20,D.  Arthur,4,2,10,6,1,3,"January 31, 2017",400900150,0,Nuggets,PF
+6,2-2,0,0,1,2-2,2-2,12,J.  Hernangomez,1,1,8,2,1,0,"January 31, 2017",400900150,0,Nuggets,PF
+9,4-6,4,1,5,10-20,2-2,36,W.  Chandler,4,3,26,9,2,0,"January 31, 2017",400900150,0,Nuggets,SF
+9,4-8,3,0,1,5-12,0-0,27,J.  Murray,1,0,14,2,1,1,"January 31, 2017",400900150,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"January 31, 2017",400900150,0,Nuggets,PF
,,,,,,,DNP-LEFT ANKLE,W.  Barton,,,,,,,"January 31, 2017",400900150,0,Nuggets,SF
,,,,,,,DNP-COACH'S DECISION,M.  Miller,,,,,,,"January 31, 2017",400900150,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Beasley,,,,,,,"January 31, 2017",400900150,0,Nuggets,SG
+4,0-0,0,1,4,3-5,0-1,18,T.  Black,4,3,6,8,1,2,"January 31, 2017",400900150,1,Lakers,PF
+19,1-3,1,2,4,3-9,0-0,31,L.  Deng,0,0,7,4,1,3,"January 31, 2017",400900150,1,Lakers,SF
+13,0-0,0,3,5,4-5,4-4,23,T.  Mozgov,1,3,12,6,0,1,"January 31, 2017",400900150,1,Lakers,C
+11,2-7,10,1,6,7-17,6-8,34,D.  Russell,1,1,22,7,1,2,"January 31, 2017",400900150,1,Lakers,PG
+23,5-8,3,0,4,9-15,0-1,30,N.  Young,0,2,23,4,1,1,"January 31, 2017",400900150,1,Lakers,SG
-19,0-0,0,2,0,1-3,0-0,18,L.  Nance J,0,0,2,0,0,1,"January 31, 2017",400900150,0,Lakers,PF
-12,0-2,1,1,1,2-8,0-0,21,B.  Ingram,0,2,4,1,0,0,"January 31, 2017",400900150,0,Lakers,SF
-5,0-0,1,0,3,8-9,1-1,21,I.  Zubac,3,4,17,6,0,1,"January 31, 2017",400900150,0,Lakers,C
-15,0-1,2,0,3,3-7,0-0,21,J.  Clarkson,0,1,6,3,1,3,"January 31, 2017",400900150,0,Lakers,PG
+1,4-5,7,0,4,7-11,3-3,24,L.  Williams,1,0,21,5,2,1,"January 31, 2017",400900150,0,Lakers,SG
,,,,,,,DNP-COACH'S DECISION,T.  Robinson,,,,,,,"January 31, 2017",400900150,0,Lakers,PF
,,,,,,,DNP-COACH'S DECISION,M.  Huertas,,,,,,,"January 31, 2017",400900150,0,Lakers,PG
,,,,,,,DNP-COACH'S DECISION,J.  Calderon,,,,,,,"January 31, 2017",400900150,0,Lakers,PG
+18,0-1,1,0,4,4-9,0-0,26,J.  Green,3,4,8,7,0,0,"February 1, 2017",400899404,1,Grizzlies,PF
+11,0-2,3,0,6,2-7,2-2,22,C.  Parsons,0,2,6,6,0,0,"February 1, 2017",400899404,1,Grizzlies,SF
+8,3-4,3,1,5,9-15,3-3,24,M.  Gasol,0,3,24,5,0,0,"February 1, 2017",400899404,1,Grizzlies,C
+5,2-7,5,0,3,7-14,2-2,27,M.  Conley,1,1,18,4,1,1,"February 1, 2017",400899404,1,Grizzlies,PG
+10,0-0,0,0,1,2-8,0-0,30,T.  Allen,2,1,4,3,2,0,"February 1, 2017",400899404,1,Grizzlies,SG
+13,0-1,2,0,5,7-12,0-0,21,Z.  Randolph,1,2,14,6,0,4,"February 1, 2017",400899404,0,Grizzlies,PF
-2,0-1,0,0,1,1-2,0-0,5,B.  Wright,1,0,2,2,0,0,"February 1, 2017",400899404,0,Grizzlies,F
+10,2-4,1,1,5,4-6,3-3,20,J.  Ennis III,1,2,13,6,0,1,"February 1, 2017",400899404,0,Grizzlies,SF
-2,0-0,0,1,1,0-2,0-2,5,D.  Davis,1,1,0,2,0,0,"February 1, 2017",400899404,0,Grizzlies,C
-2,0-1,1,0,0,1-2,0-0,5,T.  Douglas,0,2,2,0,1,1,"February 1, 2017",400899404,0,Grizzlies,PG
+0,2-3,0,0,0,2-3,0-0,6,T.  Daniels,0,0,6,0,0,1,"February 1, 2017",400899404,0,Grizzlies,SG
+15,2-3,6,0,0,2-6,2-4,21,A.  Harrison,0,3,8,0,2,0,"February 1, 2017",400899404,0,Grizzlies,SG
+16,3-3,6,1,4,4-6,3-4,26,V.  Carter,1,3,14,5,0,0,"February 1, 2017",400899404,0,Grizzlies,SG
-8,0-0,1,0,6,5-6,1-1,28,K.  Faried,5,5,11,11,1,3,"February 1, 2017",400899404,1,Nuggets,PF
-10,0-3,2,0,2,4-12,6-8,30,D.  Gallinari,1,3,14,3,0,2,"February 1, 2017",400899404,1,Nuggets,SF
-9,0-0,3,0,2,1-4,2-4,19,J.  Nurkic,1,0,4,3,0,1,"February 1, 2017",400899404,1,Nuggets,C
+1,0-0,2,0,1,0-1,0-0,4,J.  Nelson,0,2,0,1,0,0,"February 1, 2017",400899404,1,Nuggets,PG
-8,2-2,1,0,2,4-4,2-2,25,G.  Harris,0,0,12,2,1,2,"February 1, 2017",400899404,1,Nuggets,SG
-5,1-1,1,0,3,3-5,1-1,15,J.  Hernangomez,1,1,8,4,0,1,"February 1, 2017",400899404,0,Nuggets,PF
-4,0-1,1,0,1,0-4,2-2,7,J.  O'Bryant III,0,0,2,1,0,0,"February 1, 2017",400899404,0,Nuggets,PF
-8,4-7,0,0,5,4-9,2-2,16,D.  Arthur,0,1,14,5,0,0,"February 1, 2017",400899404,0,Nuggets,PF
-19,0-1,4,1,3,2-6,0-1,25,W.  Chandler,0,2,4,3,1,3,"February 1, 2017",400899404,0,Nuggets,SF
-19,0-1,7,0,4,4-10,6-10,26,E.  Mudiay,2,2,14,6,0,2,"February 1, 2017",400899404,0,Nuggets,PG
-11,1-7,2,1,3,3-16,2-2,32,J.  Murray,1,1,9,4,3,1,"February 1, 2017",400899404,0,Nuggets,PG
+0,1-1,1,0,0,2-2,2-2,6,M.  Beasley,0,0,7,0,1,1,"February 1, 2017",400899404,0,Nuggets,SG
+0,0-1,0,0,2,0-1,0-0,8,M.  Miller,0,0,0,2,0,1,"February 1, 2017",400899404,0,Nuggets,SG
-12,1-3,5,2,8,9-13,4-4,35,G.  Antetokounmpo,0,5,23,8,2,5,"February 3, 2017",400900157,1,Bucks,PF
-5,2-7,4,1,10,10-20,5-5,35,J.  Parker,1,3,27,11,2,3,"February 3, 2017",400900157,1,Bucks,PF
+2,0-0,0,4,5,7-12,2-2,31,J.  Henson,0,6,16,5,1,0,"February 3, 2017",400900157,1,Bucks,C
-8,0-1,12,0,2,2-5,0-0,31,M.  Dellavedova,2,1,4,4,1,3,"February 3, 2017",400900157,1,Bucks,PG
+8,0-1,0,0,0,1-3,2-3,19,T.  Snell,0,2,4,0,1,0,"February 3, 2017",400900157,1,Bucks,SG
+4,1-3,1,1,1,2-4,0-0,9,M.  Teletovic,1,1,5,2,0,2,"February 3, 2017",400900157,0,Bucks,PF
+11,0-1,0,1,2,3-7,2-4,14,M.  Beasley,1,2,8,3,0,1,"February 3, 2017",400900157,0,Bucks,SF
-2,2-2,0,1,0,2-2,0-0,4,T.  Maker,0,3,6,0,0,1,"February 3, 2017",400900157,0,Bucks,C
-7,0-0,1,0,1,3-6,2-4,13,G.  Monroe,1,1,8,2,0,0,"February 3, 2017",400900157,0,Bucks,C
-11,0-2,2,1,1,3-7,1-1,24,M.  Brogdon,0,1,7,1,2,2,"February 3, 2017",400900157,0,Bucks,PG
+0,3-4,1,2,2,3-4,0-0,26,J.  Terry,0,1,9,2,0,1,"February 3, 2017",400900157,0,Bucks,SG
,,,,,,,DNP-COACH'S DECISION,K.  Middleton,,,,,,,"February 3, 2017",400900157,0,Bucks,SF
,,,,,,,DNP-COACH'S DECISION,R.  Vaughn,,,,,,,"February 3, 2017",400900157,0,Bucks,G
+4,0-0,1,1,5,6-8,7-12,25,K.  Faried,6,1,19,11,0,1,"February 3, 2017",400900157,1,Nuggets,PF
+11,0-5,3,4,5,5-14,13-17,41,W.  Chandler,3,4,23,8,2,2,"February 3, 2017",400900157,1,Nuggets,F
+8,2-4,11,0,6,8-15,2-2,32,N.  Jokic,6,0,20,12,1,2,"February 3, 2017",400900157,1,Nuggets,C
+0,1-3,4,0,3,2-6,1-2,30,J.  Nelson,0,1,6,3,0,1,"February 3, 2017",400900157,1,Nuggets,PG
+5,2-6,2,0,2,6-13,0-0,27,G.  Harris,0,4,14,2,2,1,"February 3, 2017",400900157,1,Nuggets,SG
-2,0-0,0,0,1,0-0,0-0,3,J.  Hernangomez,0,0,0,1,0,0,"February 3, 2017",400900157,0,Nuggets,PF
-2,2-3,2,0,2,4-9,0-0,17,D.  Arthur,1,3,10,3,0,1,"February 3, 2017",400900157,0,Nuggets,PF
-7,1-4,4,0,2,3-10,2-4,25,W.  Barton,0,0,9,2,2,3,"February 3, 2017",400900157,0,Nuggets,SF
+4,0-1,3,0,2,1-5,0-0,18,E.  Mudiay,1,0,2,3,0,0,"February 3, 2017",400900157,0,Nuggets,PG
-1,1-2,1,0,2,5-9,7-7,21,J.  Murray,1,0,18,3,1,3,"February 3, 2017",400900157,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,J.  Nurkic,,,,,,,"February 3, 2017",400900157,0,Nuggets,C
,,,,,,,DNP-COACH'S DECISION,M.  Miller,,,,,,,"February 3, 2017",400900157,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Beasley,,,,,,,"February 3, 2017",400900157,0,Nuggets,G
-7,0-0,0,0,0,2-3,0-2,14,K.  Faried,4,4,4,4,0,0,"February 4, 2017",400900167,1,Nuggets,PF
-17,2-6,1,0,2,4-11,0-0,26,W.  Chandler,0,3,10,2,1,5,"February 4, 2017",400900167,1,Nuggets,F
-14,1-2,2,0,0,5-9,0-0,15,N.  Jokic,1,3,11,1,0,5,"February 4, 2017",400900167,1,Nuggets,C
-18,2-3,3,0,2,3-8,0-0,22,J.  Nelson,1,0,8,3,0,1,"February 4, 2017",400900167,1,Nuggets,PG
-16,0-1,3,0,3,4-9,0-0,25,G.  Harris,1,0,8,4,2,0,"February 4, 2017",400900167,1,Nuggets,SG
-7,1-3,0,0,5,2-7,0-0,22,J.  Hernangomez,2,1,5,7,1,0,"February 4, 2017",400900167,0,Nuggets,PF
+0,1-1,0,0,2,2-3,0-0,9,J.  O'Bryant III,0,1,5,2,0,1,"February 4, 2017",400900167,0,Nuggets,PF
-17,0-2,5,0,2,3-9,0-0,25,W.  Barton,1,2,6,3,1,3,"February 4, 2017",400900167,0,Nuggets,SF
-10,0-0,2,1,3,4-8,1-4,24,J.  Nurkic,5,3,9,8,1,0,"February 4, 2017",400900167,0,Nuggets,C
-4,0-3,4,0,3,2-10,2-2,20,E.  Mudiay,1,2,6,4,1,1,"February 4, 2017",400900167,0,Nuggets,PG
-8,2-4,0,0,3,8-12,2-2,23,J.  Murray,0,0,20,3,0,2,"February 4, 2017",400900167,0,Nuggets,PG
-2,0-0,1,0,1,0-0,0-0,6,M.  Miller,0,0,0,1,0,2,"February 4, 2017",400900167,0,Nuggets,SG
+0,1-1,1,0,0,2-3,0-0,9,M.  Beasley,0,0,5,0,0,1,"February 4, 2017",400900167,0,Nuggets,G
+17,0-0,2,3,5,4-10,4-4,28,L.  Aldridge,0,2,12,5,1,1,"February 4, 2017",400900167,1,Spurs,PF
+18,1-6,5,2,5,6-13,6-8,32,K.  Leonard,1,0,19,6,2,2,"February 4, 2017",400900167,1,Spurs,SF
+14,0-0,0,0,1,3-3,1-2,14,D.  Dedmon,2,2,7,3,0,1,"February 4, 2017",400900167,1,Spurs,C
+19,1-4,3,0,4,2-5,0-0,20,D.  Green,0,0,5,4,2,2,"February 4, 2017",400900167,1,Spurs,SG
+19,0-0,4,0,0,8-8,2-2,23,T.  Parker,0,2,18,0,3,3,"February 4, 2017",400900167,1,Spurs,G
+3,0-0,1,0,1,1-1,0-0,15,J.  Anthony,1,1,2,2,0,0,"February 4, 2017",400900167,0,Spurs,PF
+6,0-0,4,0,3,0-5,1-2,21,D.  Lee,2,2,1,5,2,0,"February 4, 2017",400900167,0,Spurs,PF
+6,0-1,5,1,1,0-3,0-0,12,K.  Anderson,0,0,0,1,1,0,"February 4, 2017",400900167,0,Spurs,SF
+3,1-1,2,1,4,7-10,3-4,22,J.  Simmons,0,2,18,4,0,2,"February 4, 2017",400900167,0,Spurs,SF
+8,1-1,1,1,2,3-4,0-0,19,D.  Bertans,1,1,7,3,1,1,"February 4, 2017",400900167,0,Spurs,C
+0,0-1,1,0,0,2-5,0-0,9,D.  Murray,0,0,4,0,0,0,"February 4, 2017",400900167,0,Spurs,PG
+5,2-2,1,0,4,4-6,0-0,16,P.  Mills,0,2,10,4,0,0,"February 4, 2017",400900167,0,Spurs,PG
+2,4-5,0,0,1,5-6,4-4,10,M.  Ginobili,0,1,18,1,1,2,"February 4, 2017",400900167,0,Spurs,SG
-1,3-6,2,0,3,5-9,0-0,21,D.  Arthur,0,1,13,3,0,1,"February 10, 2017",400900205,1,Nuggets,PF
+11,1-2,3,2,3,9-14,0-0,37,W.  Chandler,1,2,19,4,2,2,"February 10, 2017",400900205,1,Nuggets,SF
+19,2-3,5,0,5,17-23,4-5,37,N.  Jokic,4,2,40,9,2,2,"February 10, 2017",400900205,1,Nuggets,C
+19,4-6,12,0,4,6-10,0-0,36,J.  Nelson,0,2,16,4,0,2,"February 10, 2017",400900205,1,Nuggets,PG
+22,3-6,2,0,5,6-10,1-1,34,G.  Harris,2,0,16,7,1,2,"February 10, 2017",400900205,1,Nuggets,SG
-4,2-4,1,1,1,3-6,0-0,16,J.  Hernangomez,0,1,8,1,1,0,"February 10, 2017",400900205,0,Nuggets,PF
-7,1-4,4,2,4,6-15,2-4,34,W.  Barton,6,2,15,10,0,2,"February 10, 2017",400900205,0,Nuggets,SF
-11,0-0,0,0,1,1-4,0-0,11,J.  Nurkic,2,1,2,3,0,1,"February 10, 2017",400900205,0,Nuggets,C
-8,0-1,1,0,2,1-4,0-0,15,J.  Murray,1,0,2,3,0,3,"February 10, 2017",400900205,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"February 10, 2017",400900205,0,Nuggets,PF
,,,,,,,DNP-LOW BACK SORENESS,E.  Mudiay,,,,,,,"February 10, 2017",400900205,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,M.  Miller,,,,,,,"February 10, 2017",400900205,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Beasley,,,,,,,"February 10, 2017",400900205,0,Nuggets,SG
-13,6-10,4,0,5,13-20,1-2,35,C.  Anthony,1,2,33,6,2,2,"February 10, 2017",400900205,1,Knicks,PF
-3,2-4,2,1,2,7-14,1-2,33,K.  Porzingis,2,3,17,4,1,1,"February 10, 2017",400900205,1,Knicks,PF
-15,0-0,4,0,2,6-9,1-1,28,D.  Rose,1,0,13,3,1,1,"February 10, 2017",400900205,1,Knicks,PG
-2,2-6,13,0,1,2-10,0-0,39,B.  Jennings,1,1,6,2,1,0,"February 10, 2017",400900205,1,Knicks,PG
-8,3-7,4,0,3,6-10,0-0,31,C.  Lee,0,5,15,3,2,2,"February 10, 2017",400900205,1,Knicks,SG
-3,0-0,0,0,1,0-2,0-0,3,M.  Ndour,1,0,0,2,0,0,"February 10, 2017",400900205,0,Knicks,SF
+6,0-1,3,4,4,8-9,0-0,22,K.  O'Quinn,2,2,16,6,0,2,"February 10, 2017",400900205,0,Knicks,C
-6,0-0,0,0,2,6-7,0-0,9,W.  Hernangomez,2,0,12,4,0,1,"February 10, 2017",400900205,0,Knicks,C
+2,3-8,2,0,2,3-8,0-0,20,J.  Holiday,0,0,9,2,2,1,"February 10, 2017",400900205,0,Knicks,SG
+2,0-2,4,0,1,1-4,0-0,20,R.  Baker,0,1,2,1,1,0,"February 10, 2017",400900205,0,Knicks,SG
,,,,,,,DNP-COACH'S DECISION,M.  Kuzminskas,,,,,,,"February 10, 2017",400900205,0,Knicks,F
,,,,,,,DNP-COACH'S DECISION,M.  Plumlee,,,,,,,"February 10, 2017",400900205,0,Knicks,C
,,,,,,,DNP-COACH'S DECISION,S.  Vujacic,,,,,,,"February 10, 2017",400900205,0,Knicks,SG
-22,0-2,6,2,2,1-5,3-4,24,D.  Green,0,2,5,2,3,0,"February 13, 2017",400900232,1,Warriors,PF
-23,2-5,5,1,3,10-16,3-3,27,K.  Durant,1,1,25,4,1,3,"February 13, 2017",400900232,1,Warriors,SF
-11,0-0,0,1,7,4-6,0-0,16,J.  McGee,0,1,8,7,0,2,"February 13, 2017",400900232,1,Warriors,C
-24,1-11,5,0,1,4-18,2-2,27,S.  Curry,1,1,11,2,1,1,"February 13, 2017",400900232,1,Warriors,PG
-22,1-5,2,0,1,8-13,2-2,35,P.  McCaw,0,1,19,1,0,0,"February 13, 2017",400900232,1,Warriors,SG
+5,1-1,1,0,4,1-3,0-0,16,K.  Looney,2,0,3,6,0,0,"February 13, 2017",400900232,0,Warriors,SF
-13,1-4,2,0,1,6-9,2-2,18,A.  Iguodala,0,0,15,1,2,0,"February 13, 2017",400900232,0,Warriors,SF
-2,0-0,0,0,1,0-1,0-0,14,J.  McAdoo,0,3,0,1,2,0,"February 13, 2017",400900232,0,Warriors,SF
+3,0-0,0,1,1,2-3,0-0,12,D.  Jones,0,1,4,1,0,1,"February 13, 2017",400900232,0,Warriors,C
-3,0-1,3,1,1,1-3,0-0,24,B.  Weber,0,2,2,1,1,0,"February 13, 2017",400900232,0,Warriors,PG
+2,2-3,1,0,1,8-15,0-0,27,I.  Clark,0,1,18,1,2,2,"February 13, 2017",400900232,0,Warriors,SG
,,,,,,,DNP-RIGHT HEEL,K.  Thompson,,,,,,,"February 13, 2017",400900232,0,Warriors,SG
+32,6-10,2,0,7,9-17,3-4,43,J.  Hernangomez,3,3,27,10,1,1,"February 13, 2017",400900232,1,Nuggets,PF
+25,4-8,7,0,8,9-19,2-2,41,W.  Barton,2,1,24,10,1,2,"February 13, 2017",400900232,1,Nuggets,SF
+33,0-0,12,0,15,7-13,3-4,36,N.  Jokic,6,3,17,21,2,6,"February 13, 2017",400900232,1,Nuggets,C
+30,5-7,7,0,3,9-14,0-0,34,J.  Nelson,0,2,23,3,0,4,"February 13, 2017",400900232,1,Nuggets,PG
+14,4-7,1,0,1,6-12,0-2,32,G.  Harris,1,0,16,2,1,3,"February 13, 2017",400900232,1,Nuggets,SG
-11,1-1,1,1,1,1-1,2-2,12,J.  O'Bryant III,2,1,5,3,0,2,"February 13, 2017",400900232,0,Nuggets,PF
-3,2-5,4,0,1,5-9,2-2,23,J.  Murray,0,2,14,1,1,2,"February 13, 2017",400900232,0,Nuggets,PG
-8,2-2,0,0,2,2-2,0-0,11,M.  Miller,0,2,6,2,0,0,"February 13, 2017",400900232,0,Nuggets,SG
-2,0-1,0,0,0,0-1,0-0,7,M.  Beasley,0,0,0,0,0,2,"February 13, 2017",400900232,0,Nuggets,G
,,,,,,,DNP-COACH'S DECISION,D.  Arthur,,,,,,,"February 13, 2017",400900232,0,Nuggets,PF
,,,,,,,DNP-ILLNESS,W.  Chandler,,,,,,,"February 13, 2017",400900232,0,Nuggets,F
,,,,,,,DNP-LOW BACK SORENESS,E.  Mudiay,,,,,,,"February 13, 2017",400900232,0,Nuggets,PG
+10,2-4,2,0,3,15-26,8-11,38,A.  Wiggins,1,2,40,4,2,1,"February 15, 2017",400900248,1,Timberwolves,SF
+5,1-2,2,0,4,3-9,0-0,28,G.  Dieng,1,3,7,5,2,0,"February 15, 2017",400900248,1,Timberwolves,C
+13,1-2,2,0,15,8-19,7-8,39,K.  Towns,4,2,24,19,1,0,"February 15, 2017",400900248,1,Timberwolves,C
+8,0-4,5,0,2,1-5,4-4,34,R.  Rubio,1,2,6,3,3,4,"February 15, 2017",400900248,1,Timberwolves,PG
+3,1-2,1,1,2,3-6,0-0,24,B.  Rush,0,1,7,2,2,1,"February 15, 2017",400900248,1,Timberwolves,SG
+8,1-1,1,1,3,3-5,0-0,29,N.  Bjelica,2,5,7,5,0,0,"February 15, 2017",400900248,0,Timberwolves,PF
+7,0-2,0,0,0,2-5,0-0,11,T.  Jones,0,0,4,0,1,1,"February 15, 2017",400900248,0,Timberwolves,PG
+5,0-0,5,2,4,1-4,0-0,20,K.  Dunn,0,0,2,4,1,0,"February 15, 2017",400900248,0,Timberwolves,PG
+6,0-1,2,0,3,5-7,5-5,17,S.  Muhammad,0,0,15,3,0,0,"February 15, 2017",400900248,0,Timberwolves,SG
,,,,,,,DNP-COACH'S DECISION,J.  Hill,,,,,,,"February 15, 2017",400900248,0,Timberwolves,C
,,,,,,,DNP-COACH'S DECISION,C.  Aldrich,,,,,,,"February 15, 2017",400900248,0,Timberwolves,C
,,,,,,,DNP-SPRAINED LEFT ANKLE,L.  Stephenson,,,,,,,"February 15, 2017",400900248,0,Timberwolves,SG
-16,1-5,3,0,1,1-6,0-0,33,J.  Hernangomez,0,3,3,1,1,1,"February 15, 2017",400900248,1,Nuggets,PF
+1,2-5,4,3,10,6-19,1-2,34,N.  Jokic,4,5,15,14,1,2,"February 15, 2017",400900248,1,Nuggets,C
-19,0-1,3,1,7,4-8,3-6,34,M.  Plumlee,2,2,11,9,0,1,"February 15, 2017",400900248,1,Nuggets,C
-4,1-5,11,0,6,7-15,1-1,35,J.  Nelson,2,4,16,8,0,4,"February 15, 2017",400900248,1,Nuggets,PG
-13,3-6,2,0,2,8-17,3-4,38,G.  Harris,1,2,22,3,2,2,"February 15, 2017",400900248,1,Nuggets,SG
+2,0-0,0,0,1,0-1,0-0,5,J.  O'Bryant III,2,1,0,3,0,0,"February 15, 2017",400900248,0,Nuggets,PF
-7,0-4,2,1,7,7-15,4-5,38,W.  Barton,2,1,18,9,0,0,"February 15, 2017",400900248,0,Nuggets,SF
-9,4-8,0,0,1,5-13,0-0,23,J.  Murray,1,1,14,2,0,4,"February 15, 2017",400900248,0,Nuggets,PG
,,,,,,,DNP-SORE LEFT KNEE,D.  Arthur,,,,,,,"February 15, 2017",400900248,0,Nuggets,PF
,,,,,,,DNP-ILLNESS,W.  Chandler,,,,,,,"February 15, 2017",400900248,0,Nuggets,SF
,,,,,,,DNP-LOWER BACK INJURY,E.  Mudiay,,,,,,,"February 15, 2017",400900248,0,Nuggets,PG
,,,,,,,DNP-COACH'S DECISION,M.  Miller,,,,,,,"February 15, 2017",400900248,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Beasley,,,,,,,"February 15, 2017",400900248,0,Nuggets,SG
+4,0-0,1,1,1,1-7,0-0,14,K.  Faried,3,2,2,4,0,3,"February 23, 2017",400900261,1,Nuggets,PF
+4,0-3,4,0,4,5-9,5-5,30,D.  Gallinari,1,2,15,5,1,2,"February 23, 2017",400900261,1,Nuggets,SF
+5,0-2,2,0,9,2-7,0-0,26,N.  Jokic,2,3,4,11,0,1,"February 23, 2017",400900261,1,Nuggets,C
-4,2-4,6,0,4,5-9,0-0,29,J.  Nelson,0,3,12,4,5,1,"February 23, 2017",400900261,1,Nuggets,PG
-8,5-11,1,0,2,9-19,0-0,35,G.  Harris,0,1,23,2,2,1,"February 23, 2017",400900261,1,Nuggets,SG
-1,0-0,0,0,0,0-0,0-0,2,J.  Hernangomez,0,0,0,0,0,0,"February 23, 2017",400900261,0,Nuggets,PF
-19,3-7,1,0,8,7-13,1-2,29,W.  Chandler,2,3,18,10,0,2,"February 23, 2017",400900261,0,Nuggets,SF
-27,2-5,5,1,1,7-15,0-0,32,W.  Barton,1,1,16,2,0,3,"February 23, 2017",400900261,0,Nuggets,SF
-21,0-0,1,0,2,3-3,4-7,22,M.  Plumlee,1,3,10,3,2,3,"February 23, 2017",400900261,0,Nuggets,C
-12,0-3,2,0,2,0-6,0-0,19,J.  Murray,0,0,0,2,0,0,"February 23, 2017",400900261,0,Nuggets,PG
